|word|wordcount
243|комментариев стороны украинских|9
244|дмитрий песков комментируя|9
245|прежнему остается контролем|8
246|управление борьбе коррупцией|8
247|внешним признакам занимает|8
248|укрепление основных направлений|8
249|конфликт поводу ситуации|8
250|пресс конференция прежнему|8
251|министра финансов россии|8
252|количеству населения страны|8
253|главное управление словам|8
254|миру проблем здоровьем|8
255|транспортный самолет ан|8
256|великой отечественной войны|8
257|министерства обороны россии|8
258|цена зависит использования|8
259|случаю дня рождения|8
260|штата нью йорк|8
261|регионального правительства россии|8
262|регионального центра медицины|8
263|внешним признакам терроризма|8
264|федеральной службы исполнения|8
265|цена зависит планов|8
266|транспортный самолет маршруту|8
267|украины виктор янукович|8
268|укрепление рубля является|8
269|правам человека россии|8
270|ситуации стороны россии|8
271|федеральной антимонопольной службы|8
272|внешним признакам потери|8
273|явка избирателей прежнему|8
274|лучший отличие общего|7
275|прежнему остается единственной|7
276|поводу возможного назначения|7
277|прежнему остается высокой|7
278|средняя стоимость квадратного|7
279|эпицентр землетрясения располагался|7
280|пресс служба чрезвычайным|7
281|кандидата демократической партии|7
282|плата мнению экспертов|7
283|укрепление рубля анб|7
284|уплаты налогов мире|7
285|пресс конференция стороны|7
286|наряду развитием образования|7
287|плата находится контролем|7
288|посту главы государства|7
289|пресс конференция внешним|7
290|нижней палаты парламента|7
291|премьер внешним отношениям|7
292|внешним признакам пресс|7
293|павел астахов получил|7
294|поводу снятия результатов|7
295|президенте россии виталий|7
296|одним самых богатых|7
297|министр великобритании тони|7
298|главное управление строительству|7
299|регионального управления делами|7
300|уполномоченный занимает восьмое|7
301|уполномоченный внешним показателям|7
302|одним самых популярных|7
303|правам человека создает|7
304|судя миру счет|7
305|населенный пункт пропуска|7
306|дома полученных травм|7
307|судя некоторым данным|7
308|ежегодно ежегодно ежегодно|7
309|контролем украинских военных|7
310|остается сложной страной|7
311|дорогих дорогих дорогих|7
312|случаю итар тасс|7
313|является крупнейшим акционером|7
314|комитета президенте россии|7
315|является самых высоких|7
316|внешним признакам дома|7
317|таким образом таким|7
318|управления делами чс|7
319|президенте россии поводу|7
320|агентство риа новости|7
321|управление борьбе здоровьем|7
322|составила миллиона долларов|7
323|судя миру сильных|7
324|плата прежнему остается|7
325|регионального управления экономической|7
326|управление федеральной антимонопольной|7
327|транспортный позиции стороны|7
328|главное управление главное|7
329|внешним признакам отказа|7
330|владимир путин потребовал|7
331|угроза возникновения цунами|7
332|сша южной кореи|7
333|избирателей прежнему остается|7
334|миру приходится большая|7
335|транспортный транспортный самолет|7
336|техническое сотрудничество странами|7
337|следственного комитета прокуратуре|7
338|образом таким образом|7
339|управление комментариев стороны|7
340|пожары носитель количеству|6
341|стран имеют право|6
342|судя внешним отношениям|6
343|россии передает риа|6
344|кампания борьбе терроризмом|6
345|поэтому многим показателям|6
346|итар тасс стороны|6
347|укрепление войск воздушно|6
348|сложившуюся ситуацию стране|6
349|грузинской границе грузией|6
350|главное управление фсб|6
351|партнер сборной россии|6
352|внешним показателям занимает|6
353|мнению главы государства|6
354|числа рабочих мест|6
355|оценке министерства обороны|6
356|судя популярности хоккея|6
357|плата коммунальные услуги|6
358|новости ссылкой неназванные|6
359|дмитрий песков предупредил|6
360|количеству проданных билетов|6
361|явка избирателей полученной|6
362|человека получил серьезные|6
363|сенатор республиканской партии|6
364|экспертов уплаты налогов|6
365|беженцев президенте россии|6
366|случаю дня независимости|6
367|судя миру поводу|6
368|управление федеральной миграционной|6
369|отличие общего количества|6
370|одним крупнейших российских|6
371|сине бело голубых|6
372|главное управление расследованию|6
373|полученных преступным путем|6
374|пресс секретарь главы|6
375|стран членов правительства|6
376|регионального управления скр|6
377|нидерланды создает угрозу|6
378|главное управление международного|6
379|сообщает итар тасс|6
380|стран латинской америки|6
381|окружающей среды среды|6
382|экономической безопасности россии|6
383|федеральная служба фас|6
384|регионального центра помощи|6
385|мины полученных травм|6
386|подчеркнул собеседник агентства|6
387|изучения общественного мнения|6
388|вице премьер игорь|6
389|миру стороны россии|6
390|премьер украины виктор|6
391|уполномоченный отличается терроризма|6
392|остается одним самых|6
393|судя поводу ситуации|6
394|мнению министра обороны|6
395|министра финансов антон|6
396|сша барака обамы|6
397|космических сил россии|6
398|стран членов ес|6
399|судя миру шансы|6
400|проводится проверка предотвращению|6
401|судя миру уровень|6
402|президент россии владимир|6
403|атомной энергии магатэ|6
404|судя миру рубежом|6
405|сша внешним признакам|6
406|конференция прежнему остается|6
407|правам человека ирака|6
408|пресс служба федеральной|6
409|рфс александр турчинов|6
410|сотрудники правоохранительных органов|6
411|миру уровень безработицы|6
412|процента результатов голосования|6
413|полученной суммы денег|6
414|использования атомной энергии|6
415|дну черного моря|6
416|явка избирателей полученных|6
417|управление главное управление|6
418|находится территории россии|6
419|делам беженцев президенте|6
420|операторов мобильной связи|6
421|судя миру получил|6
422|грузинской границы стороны|6
423|миру россии стороны|6
424|прежнему занимает последнее|6
425|ситуации ситуации стране|6
426|александр турчинов заявил|6
427|показателям занимает последнее|6
428|главное управление полученных|6
429|судя главное управление|6
430|охраны окружающей среды|6
431|россии игорь шувалов|6
432|правам человека назвал|6
433|полученных травм полученных|6
434|павел астахов назвал|6
435|ущерб действий правительства|6
436|динамика динамика динамика|6
437|словам министра финансов|6
438|премьер игорь шувалов|6
439|одна крупнейших российских|6
440|делами президента сша|6
441|поводу ситуации россии|6
442|зависит уплаты налогов|6
443|несмотря неназванные источники|6
444|мире сообщает риа|5
445|ключевым фактором популярности|5
446|средняя зарплата рабочих|5
447|находится контролем стране|5
448|избирателей процента голосов|5
449|происходит новогодних праздников|5
450|наибольшее количество жертв|5
451|управление борьбе стороны|5
452|нижней палате парламента|5
453|стороны россии ситуация|5
454|прежнему остается силе|5
455|центра мчс россии|5
456|причин падения курса|5
457|зарплата рабочих мест|5
458|судя миру отвечать|5
459|популярности важным фактором|5
460|средняя цена квадратного|5
461|должности главы государства|5
462|песков комментируя ситуацию|5
463|является независимым государством|5
464|судя миру серьезно|5
465|отличие терроризма зависит|5
466|расследованию особо важных|5
467|основных направлений сотрудничества|5
468|остается контролем иг|5
469|является самых опасных|5
470|причем некоторым данным|5
471|внешним признакам проблем|5
472|цена предложения строительству|5
473|главное отличие уплаты|5
474|внешним признакам проводится|5
475|воздуха полученных травм|5
476|источники знакомые ходом|5
477|управления делами президента|5
478|техническим причинам стороны|5
479|серьезно серьезно пострадала|5
480|судя популярности важным|5
481|главное управление гражданской|5
482|делами президента помощи|5
483|комментариев поводу ситуации|5
484|ущерб действий строительству|5
485|оружие массового поражения|5
486|крупнейших российских компаний|5
487|впереди прежнему остается|5
488|полученных травм находится|5
489|занимает последнее мире|5
490|привести росту цен|5
491|президенте россии владимир|5
492|пожары ираком проводится|5
493|поводу событий является|5
494|средняя зарплата продажи|5
495|явка избирателей выполнения|5
496|дальневосточного регионального центра|5
497|управление чрезвычайным ситуациям|5
498|укрепление пресс службы|5
499|укрепление двусторонних отношений|5
500|астахов получил серьезные|5
501|центра изучения общественного|5
502|созданию электронного кризиса|5
503|взрыв произошел вине|5
504|пожары разным оценкам|5
505|возникновения отказа терроризма|5
506|сборная россии хоккею|5
507|президента сша барака|5
508|управление гражданской авиации|5
509|победы республиканца дональда|5
510|происходит течение нескольких|5
511|великой отечественной войне|5
512|пресс служба кредитной|5
513|владимир путин назвал|5
514|правящей партии регионов|5
515|секретарь дальневосточного регионального|5
516|находится ведении совещания|5
517|состояние здоровья пострадавших|5
518|оборотом наркотиков фскн|5
519|регионального управления борьбе|5
520|конфликта стороны сша|5
521|экономической безопасности помощи|5
522|кавказского военного округа|5
523|северо кавказского военного|5
524|человека создает угрозу|5
525|колебаний курса рубля|5
526|мнению экспертов является|5
527|долларов качестве компенсации|5
528|борьбе экономическими преступлениями|5
529|россии создает угрозу|5
530|россии поводу ситуации|5
531|миру сильных морозов|5
532|является одним ключевых|5
533|внешним признакам мужчина|5
534|стороны россии китая|5
535|премьер потребовал продажи|5
536|располагался эвакуация людей|5
537|исполнения наказаний фсин|5
538|сборной россии хоккею|5
539|управление мчс россии|5
540|проводится проверка освобождению|5
541|правам ребенка получил|5
542|задача находится контролем|5
543|россии владимиром путиным|5
544|судя миру отличаются|5
545|внешним признакам происходит|5
546|прежнему остается вторым|5
547|секретарь главы государства|5
548|следственное управление делам|5
549|пресс служба образованию|5
550|россии правам ребенка|5
551|температура воздуха полученных|5
552|температура воздуха является|5
553|человека рфс александр|5
554|правительства россии дмитрия|5
555|терроризмом экономическими преступлениями|5
556|правам человека видит|5
557|среди российских компаний|5
558|безопасности помощи пострадавшим|5
559|нападавшие прежнему остается|5
560|поводу снятия проблем|5
561|управление расследованию причин|5
562|астахов заявил необходимости|5
563|находится контролем российских|5
564|штата сан франциско|5
565|техническое сотрудничество стороны|5
566|главное управление чрезвычайным|5
567|член комитета образованию|5
568|созданию электронного правительства|5
569|созданию электронного ракет|5
570|укрепление экономического развития|5
571|проводится проверка развитию|5
572|голосов избирателей президенте|5
573|главное отличие использования|5
574|судя прежнему остается|5
575|пресс секретарь дальневосточного|5
576|места массового скопления|5
577|россии виталий мутко|5
578|зависит планов создания|5
579|зависимости общего числа|5
580|случаю одна крупнейших|5
581|сша передает тасс|5
582|отличие дорогих дорогих|5
583|конфликт двумя группами|5
584|проверка предотвращению пыток|5
585|управление делам вооруженных|5
586|транзита природного газа|5
587|шарм эль шейха|5
588|явка избирателей тысячи|5
589|развитию гражданского населения|5
590|число рабочих мест|5
591|предназначены окружающей среды|5
592|россии внешним признакам|5
593|президента сша внешним|5
594|комиссии развитию гражданского|5
595|управление международного валютного|5
596|комментариев поводу кризиса|5
597|управление количеству экспертов|5
598|города сан франциско|5
599|служба кредитной организации|5
600|лидером количеству жителей|5
601|судя миру миру|5
602|средняя стоимость зависимости|5
603|землетрясения атомной энергии|5
604|безопасности дорожного движения|5
605|сборная россии биатлону|5
606|явка избирателей процента|5
607|министр россии дмитрий|5
608|военно морского флота|5
609|общего числа рабочих|5
610|борьбе терроризмом экономическими|5
611|премьер россии игорь|5
612|конференция внешним признакам|5
613|украинских властей стране|5
614|зависит действий стороны|5
615|сообщает агентство риа|5
616|угроза возникновения отказа|5
617|терроризма зависит кризиса|5
618|счет оплаты труда|5
619|отличие общего числа|5
620|угрозу безопасности стране|5
621|рабочих мест миру|5
622|министра россии дмитрия|5
623|официальных комментариев стороны|5
624|находится состоянии алкогольного|5
625|серьезные последствия кризиса|5
626|мчс помощи пострадавшим|4
627|цен продукты питания|4
628|пост вице премьер|4
629|дмитрий песков потребовал|4
630|юго востоке страны|4
631|результатов президентских выборов|4
632|вице премьером производству|4
633|некоторым данным находится|4
634|ситуации сообщает риа|4
635|температура воздуха поверхности|4
636|секретаря регионального управления|4
637|судя миру разногласий|4
638|укрепление войск происходит|4
639|пожары обстановке развитию|4
640|вице премьер подчеркнул|4
641|отношений россией японией|4
642|секретарь кредитной организации|4
643|качестве меры пресечения|4
644|явка избирателей популярности|4
645|владимир путин ходе|4
646|период прежнему остается|4
647|возникновения возникновения возникновения|4
648|судя миру шансов|4
649|правам человека таким|4
650|огня стороны сша|4
651|миру серьезно пострадал|4
652|данным источника агентства|4
653|премьер россии владимир|4
654|пожары ядерным оружием|4
655|плата последние месяца|4
656|средняя зарплата находится|4
657|большая большая большая|4
658|миру получил серьезные|4
659|уровень безработицы является|4
660|судебно медицинская экспертиза|4
661|действий хакеров является|4
662|главное управление скр|4
663|россии легкой атлетике|4
664|здания посольства россии|4
665|судя миру процента|4
666|плата некоторым данным|4
667|судя миру происходит|4
668|министра обороны сша|4
669|потребовал компенсировать потери|4
670|стороны сша хиллари|4
671|военно транспортный главное|4
672|борьбе коррупцией находится|4
673|скончались полученных травм|4
674|оценкам уплаты налогов|4
675|владимир путин комментируя|4
676|премьер украины лнр|4
677|контролем российских авиакомпаний|4
678|внешним признакам отношения|4
679|правам человека сша|4
680|пожары носитель маршруту|4
681|управление полученных ран|4
682|рабочих мест всей|4
683|правительства президенте россии|4
684|места массового поражения|4
685|многим показателям находится|4
686|сотрудников правоохранительных органов|4
687|итогам первого квартала|4
688|украине передает риа|4
689|войск воздушно космической|4
690|лучший отличие республиканской|4
691|средняя температура воздуха|4
692|получил серьезные разногласия|4
693|передает итар тасс|4
694|экономической безопасности украины|4
695|регионального управления делам|4
696|одна сторон пострадал|4
697|явка избирателей находится|4
698|член комитета президенте|4
699|передает тасс ссылкой|4
700|правам человека поддержке|4
701|транспортный позиции прежнему|4
702|секретаря регионального центра|4
703|премьер потребовал компенсировать|4
704|счет собственных средств|4
705|министра финансов алексея|4
706|владимира путина защиты|4
707|многим показателям одна|4
708|транспортный отдел расследованию|4
709|ходе поездки стране|4
710|серьезно серьезно скажется|4
711|незадолго либо зависеть|4
712|угрозу безопасности сша|4
713|агентство итар тасс|4
714|некоторым данным течение|4
715|главное управление полученной|4
716|избирателей полученных ран|4
717|проживающих состоянии алкогольного|4
718|президента премьер министр|4
719|средняя стоимость билетов|4
720|главное отличие транзита|4
721|пресс конференция сша|4
722|уплаты налогов передает|4
723|охране окружающей среды|4
724|остается единственной страной|4
725|пожары мирные жители|4
726|премьер россии дмитрий|4
727|крупных крупных размерах|4
728|премьер министр украины|4
729|оценке министерства финансов|4
730|предложения поводу возможного|4
731|конференция стороны сша|4
732|удалось избежать проблем|4
733|управление прежнему остается|4
734|премьер потребовал правительства|4
735|странами разгорелся скандал|4
736|угроза возникновения оборота|4
737|проверка освобождению заложников|4
738|большинство жителей страны|4
739|федеральная служба чрезвычайным|4
740|одно самых популярных|4
741|строительству газопровода северный|4
742|здания министерства обороны|4
743|угрозу окружающей среды|4
744|главное отличие действий|4
745|внешним признакам шансы|4
746|создает угрозу защиты|4
747|занимает пост вице|4
748|россии течение нескольких|4
749|пресс секретарь кредитной|4
750|пресс секретарь российского|4
751|поэтому многим округам|4
752|президента президенте россии|4
753|правам человека фас|4
754|места падения курса|4
755|россии санкт петербург|4
756|победы великой отечественной|4
757|здания центра управления|4
758|общего числа избирателей|4
759|плата зависит использования|4
760|военно транспортный воздушные|4
761|укрепление экономического сотрудничества|4
762|цен стороны сша|4
763|делами президента президенте|4
764|дома шон сил|4
765|поводу ситуации создает|4
766|комментируя ситуацию стране|4
767|созданию ядерного оружия|4
768|россии павел астахов|4
769|уклонении уплаты налогов|4
770|нападавшие скончались полученных|4
771|пресс конференция популярности|4
772|президенте россии защиты|4
773|вооруженных сил рф|4
774|зарплата продажи билетов|4
775|премьер потребовал приема|4
776|сохранить экономическую ситуацию|4
777|людей сообщает риа|4
778|зависимости уплаты налогов|4
779|дмитрий песков призвал|4
780|занимает последнее количеству|4
781|полученных травм получил|4
782|грузинской границе стороны|4
783|температура воздуха миру|4
784|гран президенте россии|4
785|главное управление пресс|4
786|составляла миллиона долларов|4
787|правам человека среди|4
788|бело транспортный самолет|4
789|прежнему остается неизвестной|4
790|голосов качестве свидетеля|4
791|судьба остальных членов|4
792|судя внешним показателю|4
793|украинских властей стороны|4
794|судя величине иг|4
795|единственная цель экономическое|4
796|температура воздуха учета|4
797|кандидат демократической партии|4
798|признакам занимает последнее|4
799|ираке передает тасс|4
800|тысячи квадратных метров|4
801|неосторожности смерть человека|4
802|мире уплаты налогов|4
803|судя прежнему находится|4
804|премьер министра великобритании|4
805|регионального правительства президенте|4
806|инфляция прежнему занимает|4
807|незадолго би си|4
808|украинских властей президенте|4
809|управление президенте рф|4
810|общего числа мигрантов|4
811|защите окружающей среды|4
812|российская российская российская|4
