|word|wordcount
1081|нападения|9
1082|ведении|9
1083|создания|9
1084|проведенного|9
1085|набравший|9
1086|неизвестны|9
1087|спикер|9
1088|терроризмом|9
1089|хищения|9
1090|работу|9
1091|фракции|9
1092|торги|9
1093|мертвым|9
1094|состояться|9
1095|одержал|9
1096|пошлин|9
1097|открытом|9
1098|округу|9
1099|опрошенных|9
1100|саакашвили|9
1101|содержатся|9
1102|изменений|9
1103|отметим|9
1104|поставит|9
1105|преступления|9
1106|показатель|9
1107|стороны|9
1108|признали|9
1109|выросло|9
1110|регионов|9
1111|лиги|9
1112|депутата|9
1113|справедливая|9
1114|доступе|9
1115|скрылись|9
1116|думаю|9
1117|государствах|9
1118|начальника|9
1119|обвиняет|9
1120|разработки|9
1121|подчеркивается|9
1122|выполнены|9
1123|законопроект|9
1124|челси|9
1125|план|9
1126|движения|9
1127|возможном|9
1128|мере|9
1129|зарегистрированных|9
1130|респондентов|9
1131|столицы|9
1132|экономического|9
1133|серебряную|9
1134|подписей|9
1135|иностранных|9
1136|тело|9
1137|самых|9
1138|одесской|9
1139|ирана|9
1140|ранений|9
1141|сравнения|9
1142|пострадавших|9
1143|боеприпасов|9
1144|лидеров|8
1145|обязательства|8
1146|обыск|8
1147|секретарь|8
1148|правил|8
1149|законопроекта|8
1150|погибшего|8
1151|министерства|8
1152|поводу|8
1153|уголовные|8
1154|доказать|8
1155|зенит|8
1156|докладе|8
1157|организаторов|8
1158|теракте|8
1159|развития|8
1160|окончательное|8
1161|поддержку|8
1162|причастных|8
1163|решили|8
1164|гражданина|8
1165|началось|8
1166|отток|8
1167|борьбу|8
1168|сэкономить|8
1169|присоединиться|8
1170|пожарные|8
1171|договорились|8
1172|представителей|8
1173|строя|8
1174|евросоюза|8
1175|взяла|8
1176|добавив|8
1177|внесении|8
1178|пятницу|8
1179|совещания|8
1180|мероприятия|8
1181|гувд|8
1182|батькивщина|8
1183|заявлял|8
1184|поставлены|8
1185|городах|8
1186|вопросу|8
1187|переносе|8
1188|комплекса|8
1189|андрей|8
1190|обвинение|8
1191|обнаруженные|8
1192|объявили|8
1193|трем|8
1194|мнение|8
1195|фондовые|8
1196|копеек|8
1197|палестинцев|8
1198|приняты|8
1199|перевозить|8
1200|прекращения|8
1201|звезд|8
1202|согласен|8
1203|дональда|8
1204|европейская|8
1205|аббаса|8
1206|рынки|8
1207|производства|8
1208|капитала|8
1209|документ|8
1210|судебный|8
1211|воздержаться|8
1212|особо|8
1213|юстиции|8
1214|уровне|8
1215|узлов|8
1216|процесс|8
1217|федерации|8
1218|хамас|8
1219|поток|8
1220|служил|8
1221|суперкубок|8
1222|предъявлено|8
1223|последствий|8
1224|сняты|8
1225|выглядеть|8
1226|общий|8
1227|своем|8
1228|зенита|8
1229|лигу|8
1230|появилась|8
1231|гибдд|8
1232|банков|8
1233|считаю|8
1234|нарушении|8
1235|поездок|8
1236|туре|8
1237|полугода|8
1238|крупном|8
1239|следствие|8
1240|сайт|8
1241|вины|8
1242|отвечая|8
1243|израилем|8
1244|возобновлении|8
1245|борту|8
1246|погибших|8
1247|определенные|8
1248|сделан|8
1249|отвергает|8
1250|продолжается|8
1251|престарелых|8
1252|квадратного|8
1253|ноябре|8
1254|инцидентом|8
1255|направлены|8
1256|называют|7
1257|статуса|7
1258|общая|7
1259|позволит|7
1260|сизо|7
1261|квартире|7
1262|автоваз|7
1263|предъявлены|7
1264|серебро|7
1265|объявлена|7
1266|выступал|7
1267|единиц|7
1268|сообщаются|7
1269|атэс|7
1270|поддержали|7
1271|заняла|7
1272|обвинили|7
1273|кремля|7
1274|разработали|7
1275|начнутся|7
1276|сторон|7
1277|землетрясение|7
1278|убийства|7
1279|личность|7
1280|сингапуре|7
1281|нокаутом|7
1282|выдачи|7
1283|избегать|7
1284|египте|7
1285|сроком|7
1286|мвф|7
1287|норникеля|7
1288|подготовило|7
1289|основной|7
1290|швеции|7
1291|выводу|7
1292|залог|7
1293|конфликт|7
1294|южный|7
1295|сюжета|7
1296|самопровозглашенной|7
1297|группировка|7
1298|комитет|7
1299|занимает|7
1300|завоевал|7
1301|сбит|7
1302|достигло|7
1303|саммита|7
1304|должности|7
1305|лучший|7
1306|самолет|7
1307|инаугурации|7
1308|губернатор|7
1309|комментариев|7
1310|барака|7
1311|подозреваемый|7
1312|прокуратура|7
1313|положения|7
1314|приватизации|7
1315|расчеты|7
1316|постановления|7
1317|результатам|7
1318|номинации|7
1319|развивать|7
1320|обвинял|7
1321|поводом|7
1322|обамы|7
1323|предложили|7
1324|игорь|7
1325|съемки|7
1326|возбуждены|7
1327|заявив|7
1328|референдума|7
1329|канаде|7
1330|задержания|7
1331|обвиняется|7
1332|проблемах|7
1333|представитель|7
1334|испытания|7
1335|вступил|7
1336|добавил|7
1337|службы|7
1338|стоит|7
1339|обвинен|7
1340|приговорили|7
1341|арбитражный|7
1342|визу|7
1343|трансляция|7
1344|качестве|7
1345|побед|7
1346|обстоятельств|7
1347|исключили|7
1348|народной|7
1349|кризиса|7
1350|первое|7
1351|законным|7
1352|законодательством|7
1353|сотрудничество|7
1354|проведение|7
1355|уроженец|7
1356|отпустили|7
1357|выводе|7
1358|отставки|7
1359|нарушение|7
1360|нхл|7
1361|связано|7
1362|журналистами|7
1363|октября|7
1364|гонгадзе|7
1365|похоронен|7
1366|количество|7
1367|президентской|7
1368|пекине|7
1369|покинул|7
1370|планируется|7
1371|высказал|7
1372|странами|7
1373|другими|7
1374|поднялась|7
1375|оппозиционной|7
1376|уефа|7
1377|весны|7
1378|московский|7
1379|посольства|7
1380|роснефти|7
1381|богатых|7
1382|бензин|7
1383|имена|7
1384|вооружений|7
1385|система|7
1386|прибывшие|7
1387|июне|6
1388|кабардино|6
1389|снят|6
1390|петербурге|6
1391|длина|6
1392|победу|6
1393|которым|6
1394|организаторы|6
1395|госдумой|6
1396|голосовании|6
1397|шансов|6
1398|георгия|6
1399|сделал|6
1400|задержанного|6
1401|потерях|6
1402|игра|6
1403|осуществление|6
1404|травму|6
1405|принял|6
1406|звания|6
1407|автобуса|6
1408|изоляторе|6
1409|трансаэро|6
1410|контроль|6
1411|чечне|6
1412|должна|6
1413|эксперты|6
1414|региональной|6
1415|пришли|6
1416|потратить|6
1417|политики|6
1418|разработать|6
1419|турчинов|6
1420|эвакуированы|6
1421|университета|6
1422|осужденные|6
1423|выходе|6
1424|перешел|6
1425|обсуждаться|6
1426|подписку|6
1427|операций|6
1428|проведены|6
1429|защитник|6
1430|ракетой|6
1431|экспериментов|6
1432|лидирует|6
1433|средства|6
1434|состояние|6
1435|конкуренции|6
1436|виктором|6
1437|жители|6
1438|опубликованной|6
1439|документов|6
1440|досрочных|6
1441|личности|6
1442|состоянию|6
1443|нужды|6
1444|утром|6
1445|отпущен|6
1446|назначено|6
1447|депутатов|6
1448|заявку|6
1449|тимошенко|6
1450|прокате|6
1451|реновации|6
1452|превышение|6
1453|удостоен|6
1454|российские|6
1455|градусов|6
1456|преступника|6
1457|прошедшие|6
1458|знаете|6
1459|рейтинга|6
1460|пятерых|6
1461|местному|6
1462|демонстрантов|6
1463|причастен|6
1464|героя|6
1465|должностных|6
1466|декабря|6
1467|поправок|6
1468|экономика|6
1469|мер|6
1470|москвой|6
1471|пояснил|6
1472|встреч|6
1473|матчах|6
1474|полицию|6
1475|серьезные|6
1476|увеличить|6
1477|ленина|6
1478|президенты|6
1479|находившихся|6
1480|пво|6
1481|присяжные|6
1482|следственный|6
1483|минуте|6
1484|команде|6
1485|ущерба|6
1486|готовящемся|6
1487|трое|6
1488|концовке|6
1489|ряда|6
1490|состава|6
1491|испании|6
1492|белоруссии|6
1493|вреда|6
1494|александра|6
1495|банковских|6
1496|медиков|6
1497|соглашением|6
1498|пропустит|6
1499|спорта|6
1500|группировки|6
1501|въезд|6
1502|верховный|6
1503|просят|6
1504|тренер|6
1505|заливе|6
1506|договора|6
1507|виз|6
1508|написания|6
1509|боевики|6
1510|индексы|6
1511|полуострова|6
1512|действующим|6
1513|здравоохранения|6
1514|прекращении|6
1515|следственном|6
1516|любит|6
1517|рождения|6
1518|грузия|6
1519|планировалось|6
1520|неизвестно|6
1521|отделе|6
1522|губернатора|6
1523|главу|6
1524|тренером|6
1525|ан|6
1526|обеспечения|6
1527|журналиста|6
1528|намечена|6
1529|боевые|6
1530|снижение|6
1531|выпущена|6
1532|банке|6
1533|терроризме|6
1534|инфраструктуры|6
1535|группа|6
1536|директора|6
1537|кандидатов|6
1538|александр|6
1539|строительства|6
1540|снятии|6
1541|чубайса|6
1542|бангладеш|6
1543|специалист|6
1544|михаила|6
1545|парламентских|6
1546|избрания|6
1547|интересы|6
1548|задержать|6
1549|березовского|6
1550|бориса|6
1551|балкарии|6
1552|парламента|6
1553|прямом|6
1554|валютном|6
1555|контракт|6
1556|запрещенная|5
1557|подала|5
1558|бюджет|5
1559|признают|5
1560|соответствующий|5
1561|выразили|5
1562|клуб|5
1563|делам|5
1564|высокий|5
1565|веществ|5
1566|несмотря|5
1567|силы|5
1568|мужчину|5
1569|переговоров|5
1570|информагентству|5
1571|готовности|5
1572|использованием|5
1573|группой|5
1574|жилье|5
1575|осужден|5
1576|центра|5
1577|вооружении|5
1578|пенсионного|5
1579|май|5
1580|раза|5
1581|регулярно|5
1582|женой|5
1583|золотой|5
1584|поступил|5
1585|требуют|5
1586|проживает|5
1587|очевидцев|5
1588|израильской|5
1589|средняя|5
1590|взрывчатых|5
1591|визита|5
1592|мужчин|5
1593|боевиками|5
1594|лишены|5
1595|гражданство|5
1596|преддверии|5
1597|израиле|5
1598|семи|5
1599|террористическая|5
1600|набрать|5
1601|означает|5
1602|возглавляет|5
1603|днем|5
1604|рынок|5
1605|заниматься|5
1606|оскар|5
1607|сведений|5
1608|точная|5
1609|запланирована|5
1610|коалиции|5
1611|случаях|5
1612|наводнения|5
1613|рао|5
1614|задержана|5
1615|рейсы|5
1616|возраста|5
1617|оборот|5
1618|военнослужащих|5
1619|дорожного|5
1620|победительницей|5
1621|организаций|5
1622|связей|5
1623|официального|5
1624|устройства|5
1625|находясь|5
1626|закончится|5
1627|вооруженный|5
1628|запасы|5
1629|перемирия|5
1630|установлена|5
1631|компаний|5
