|word|wordcount
413|процента сравнению|6
414|сотрудников правоохранительных|6
415|своем поле|6
416|пост главы|6
417|первой встрече|6
418|сообщается официальном|6
419|планируется осуществить|6
420|футбольного клуба|6
421|военную операцию|6
422|ряде регионов|6
423|июля го|6
424|годом ранее|6
425|рублей процента|6
426|подал отставку|6
427|закрытии дела|6
428|грузии михаил|6
429|заявил газете|6
430|военных баз|6
431|пост мэра|6
432|заместитель председателя|6
433|органы власти|6
434|жители региона|6
435|федеральных сил|6
436|западном побережье|6
437|исполняющим обязанности|6
438|составила триллиона|6
439|химического оружия|6
440|президента башара|6
441|котором находились|6
442|миллиона километров|6
443|центре города|6
444|сумму миллиона|6
445|пост премьер|6
446|регионах россии|6
447|доставили отделение|6
448|процента акций|6
449|обороте наркотиков|6
450|президента венесуэлы|6
451|составила миллиарда|6
452|регионального развития|6
453|пришли выводу|6
454|рамках расследования|6
455|валюта стоила|6
456|решения вопроса|6
457|приговор обвиняемым|6
458|чемпионата футболу|6
459|муаммара каддафи|6
460|получил право|6
461|результате взрыва|6
462|данным властей|6
463|новости пресс|6
464|принимать участие|6
465|иркутской области|6
466|пострадали человека|6
467|юго западе|6
468|верховный суд|6
469|другим данным|6
470|принято решение|6
471|долларов сша|6
472|вторник июня|6
473|приняла решение|6
474|выступил заявлением|6
475|президента украины|6
476|составляет миллиардов|6
477|идет речь|6
478|нефти сша|6
479|слушания делу|6
480|статье нарушение|6
481|котором приняли|6
482|специальная комиссия|6
483|согласно действующему|6
484|российского лидера|6
485|первую очередь|6
486|доставлен больницу|6
487|итогам чемпионата|6
488|тела погибших|6
489|игра проходила|6
490|комитета россии|6
491|верховной рады|6
492|начале июня|6
493|миллиона гривен|6
494|точное число|6
495|документ опубликован|6
496|данным коммерсанта|6
497|похитители угрожают|6
498|сша дональда|6
499|министр спорта|6
500|премьер лиги|6
501|полезных ископаемых|6
502|силовых структур|6
503|получил ранения|6
504|виктор ющенко|6
505|транспортных средств|6
506|президента франции|6
507|вице президент|6
508|путин подписал|6
509|марта го|6
510|чемпионат европы|6
511|является одним|6
512|бывшего мэра|6
513|погибли трое|6
514|опубликован сайте|6
515|газа украину|6
516|движения повлекшее|6
517|цен бензин|6
518|настоящий момент|6
519|погибли человека|6
520|восточной европы|6
521|данным правоохранительных|6
522|решение закрытии|6
523|сведениям издания|6
524|итогам выборов|6
525|министр подчеркнул|6
526|стратегических объектов|6
527|данным иракского|6
528|пропавшими вести|6
529|боевых действий|6
530|министр образования|6
531|неосторожности смерть|6
532|юлия тимошенко|6
533|стороны сша|6
534|движения эксплуатации|6
535|завершилась счетом|6
536|газета коммерсант|6
537|квадратный метр|5
538|электричества остались|5
539|составил миллиона|5
540|федеральной таможенной|5
541|ходе разговора|5
542|светлана кузнецова|5
543|жителей города|5
544|общественного мнения|5
545|числятся пропавшими|5
546|выразил уверенность|5
547|комитета совета|5
548|исламское государство|5
549|регионов украины|5
550|слова приводит|5
551|начале октября|5
552|совершить преступление|5
553|совета национальной|5
554|сделки составила|5
555|официальном портале|5
556|аналогичное мнение|5
557|добавляет агентство|5
558|гривен миллиона|5
559|происшествия возбуждено|5
560|санкции отношении|5
561|помощник президента|5
562|сообщается сайте|5
563|народной республике|5
564|составляет долларов|5
565|гибели людей|5
566|следственное управление|5
567|признал вину|5
568|гарри каспаров|5
569|изданию представительница|5
570|путин поручил|5
571|расследования инцидента|5
572|большое количество|5
573|районе города|5
574|газете спорт|5
575|этапа лиги|5
576|северном кавказе|5
577|возбудил уголовное|5
578|глава правительства|5
579|цик украины|5
580|уровне процента|5
581|миллиона евро|5
582|данную информацию|5
583|шести часов|5
584|миллиона фунтов|5
585|произошел взрыв|5
586|верховной раде|5
587|социальных сетей|5
588|единственный мяч|5
589|компании составила|5
590|американском городе|5
591|соединенных штатов|5
592|акции компании|5
593|чемпионате европы|5
594|сан диего|5
595|своем участии|5
596|встреча состоится|5
597|согласно плану|5
598|составляет миллиона|5
599|министр владимир|5
600|министр обороны|5
601|тяжелые ранения|5
602|мвд дагестана|5
603|экономика страны|5
604|окраине города|5
605|составил тысячи|5
606|последним данным|5
607|среди членов|5
608|виктором ющенко|5
609|объем средств|5
610|москвы юрий|5
611|особо тяжких|5
612|дефицит бюджета|5
613|проблеме иранских|5
614|конце декабря|5
615|министерства юстиции|5
616|упали процента|5
617|миллиардов евро|5
618|обеспечить безопасность|5
619|четвертом квартале|5
620|ранее считалось|5
621|акции протеста|5
622|олимпийских игр|5
623|взрывного устройства|5
624|террористической организацией|5
625|суд назначил|5
626|словам главы|5
627|исполнения наказаний|5
628|информации риа|5
629|награждения лауреатов|5
630|финала лиги|5
631|ближнего востока|5
632|самопровозглашенной республике|5
633|россии сергей|5
634|мирных жителей|5
635|словам вице|5
636|индексы закрылись|5
637|рабочая группа|5
638|штата калифорния|5
639|угрозе совершения|5
640|торжественной церемонии|5
641|общая задолженность|5
642|ходе операции|5
643|иска составила|5
644|обвиняемым делу|5
645|председателя правительства|5
646|составила миллиона|5
647|число жертв|5
648|эксплуатации транспортных|5
649|главы региона|5
650|прошлой недели|5
651|бывшего сотрудника|5
652|разных стран|5
653|президента грузии|5
654|данным спецслужб|5
655|цене рублей|5
656|генеральная прокуратура|5
657|смены власти|5
658|правоохранительными органами|5
659|прибыль составила|5
660|действующему плану|5
661|летний мужчина|5
662|объем инвестиций|5
663|говоря проблеме|5
664|итогам прошлого|5
665|рассказала изданию|5
666|федеральный бюджет|5
667|российских дипломатов|5
668|города произошел|5
669|самым популярным|5
670|рассказала похитители|5
671|омской области|5
672|московской бирже|5
673|процента триллиона|5
674|медведев заявил|5
675|находились пассажиров|5
676|пожарных расчетов|5
677|российского правительства|5
678|операции участвовали|5
679|третьем чтении|5
680|безопасности украины|5
681|заняла первое|5
682|расследования дела|5
683|способны развивать|5
684|россии владимиру|5
685|уголовное возбуждено|5
686|принадлежит процента|5
687|смогли договориться|5
688|половине дня|5
689|пост уполномоченного|5
690|члены палаты|5
691|служба новостей|5
692|покинуть страну|5
693|газета новостей|5
694|избирательной кампании|5
695|итоги выборов|5
696|внешнеполитического ведомства|5
697|европы футболу|5
698|завершилась победой|5
699|январь февраль|5
700|ходе проверки|5
701|северо востоке|5
702|российской экономики|5
703|вышел свободу|5
704|новым правилам|5
705|министр страны|5
706|лидер партии|5
707|спикер совета|5
708|пути следования|5
709|чтении закон|5
710|обе стороны|5
711|эхо москвы|5
712|террорист смертник|5
713|опубликовано сайте|5
714|новые известия|5
715|конце прошлой|5
716|пакета акций|5
717|иранских ядерных|5
718|аналогичный период|5
719|американские фондовые|5
720|уйти отставку|5
721|данным оон|5
722|министра финансов|5
723|тура группового|5
724|новости представитель|5
725|культуры россии|5
726|сообщил риа|5
727|выхода игры|5
728|юрий семин|5
729|министр россии|5
730|ценные бумаги|5
731|продлил срок|5
732|данным аналитиков|5
733|украинские власти|5
734|радиостанции свобода|5
735|планируется подписать|5
736|понедельник декабря|5
737|турнирной таблице|5
738|ряде случаев|5
739|территории россии|5
740|сша россии|5
741|свыше миллиардов|5
742|днр лнр|5
743|сумму миллиарда|5
744|капитализация компании|5
745|демократической партии|5
746|церемония награждения|5
747|результате погиб|5
748|мэра москвы|5
749|цитирует агентство|5
750|котором говорится|5
751|принимают участие|5
752|военных действий|5
753|семьям погибших|5
754|агентство итар|5
755|виктора ющенко|5
756|общим счетом|5
757|огнестрельного оружия|5
758|украинских властей|5
759|заместитель начальника|5
760|жилых домов|5
761|принимали участие|5
762|получили тяжелые|5
763|срок истекает|5
764|юлии тимошенко|5
765|введение режима|5
766|миллион долларов|5
767|введение санкций|5
768|примерно миллиона|5
769|территории города|5
770|статье терроризм|5
771|конце октября|5
772|ссылкой источник|5
773|сумма ущерба|5
774|отделение милиции|5
775|меры безопасности|5
776|возбуждении уголовного|5
777|трех месяцев|5
778|информация размещена|4
779|миллиард долларов|4
780|произошедшее терактом|4
781|пятеро получили|4
782|группа вооруженных|4
783|дмитрия медведева|4
784|выборов президента|4
785|список кандидатов|4
786|данным летний|4
787|новым главой|4
788|местных жителей|4
789|имеют права|4
790|донецкой области|4
791|этапа кубка|4
792|ходе спецоперации|4
793|регионах страны|4
794|парламентских выборах|4
795|избран главой|4
796|угрожают убить|4
797|матч финала|4
798|активе очков|4
799|скорой помощи|4
800|конце ноября|4
801|подачи иска|4
802|составит миллиона|4
803|президентских выборах|4
804|директоров компании|4
805|провел переговоры|4
806|гу мвд|4
807|газета новые|4
808|владимир заявил|4
809|сотрудники гибдд|4
810|производство собственных|4
811|составит процента|4
812|итогам первого|4
813|превышает долларов|4
814|мид россии|4
815|процентной ставки|4
816|погибших катастрофе|4
817|данным минздрава|4
818|штраф размере|4
819|оружия числе|4
820|принятие документа|4
821|участия выборах|4
822|сообщает рапси|4
823|пояснительной записке|4
824|республиканской партии|4
825|манчестер юнайтед|4
826|каких либо|4
827|соответствующий указ|4
828|совместного предприятия|4
829|иракского диктатора|4
830|матч завершился|4
831|антимонопольной службы|4
832|рао еэс|4
833|доллар подешевел|4
834|приводит интерфакс|4
835|некоторым данным|4
836|суд вынес|4
837|жителей штата|4
838|землетрясение магнитудой|4
839|русская служба|4
840|данному вопросу|4
841|минобороны россии|4
842|составляет рублей|4
843|приводит агентство|4
844|собственного корреспондента|4
845|петра порошенко|4
846|площадью квадратных|4
847|территории республики|4
848|напомним результате|4
849|данным радиостанции|4
850|правительства рф|4
851|вооруженных силах|4
852|военнослужащих внутренних|4
853|конце июня|4
854|апреле мае|4
855|районе подмосковья|4
856|некоторое подошел|4
857|войдет состав|4
858|министра страны|4
859|кубка стэнли|4
860|мнению экспертов|4
861|миллиардов миллиардов|4
862|петербурга валентина|4
863|объявили создании|4
864|инцидента погибли|4
865|преступной группировки|4
866|составило процента|4
867|собеседник агентства|4
868|январь май|4
869|документе указано|4
870|процента общего|4
871|российский прокат|4
872|превышает миллиардов|4
873|ранее президент|4
874|стали активно|4
875|связанных коррупцией|4
876|начале ноября|4
877|крупном размере|4
878|налоговых претензий|4
879|восточного побережья|4
880|сообщил представитель|4
881|россии процента|4
882|интервью радиостанции|4
883|истории российского|4
884|владимиру путину|4
885|заочно арестована|4
886|лично встречался|4
887|министр экономического|4
888|мировом рынке|4
889|мировой войны|4
890|поддерживает связь|4
891|воскресенье марта|4
892|последствий аварии|4
893|парламентские выборы|4
894|верховного суда|4
895|белорусские власти|4
896|секретарь совета|4
897|вопроса экстрадиции|4
898|кемеровской области|4
899|президент владимир|4
900|сайте администрации|4
901|чемпионате россии|4
902|сообщает января|4
903|процента отношению|4
904|полиция задержала|4
905|исламского государства|4
906|российский лидер|4
907|скоростью километров|4
908|заявлением выступил|4
909|словам настоящее|4
910|колонии строгого|4
911|городской администрации|4
912|погибли получили|4
913|следственного управления|4
914|сообщалось россии|4
915|власти республики|4
916|убиты трое|4
917|источники близкие|4
918|правам человека|4
919|мнению президента|4
920|четверг декабря|4
921|новости грузия|4
922|предвыборной кампании|4
923|факту нападения|4
924|трое детей|4
925|сборной украины|4
926|результате катастрофы|4
927|отношение делу|4
928|размер кредита|4
929|составит долларов|4
930|военного округа|4
931|сергея скрипаля|4
932|словам менеджера|4
933|гражданская платформа|4
934|травмы различной|4
935|рамзан кадыров|4
936|советского союза|4
937|депутат государственной|4
938|остались электричества|4
939|увеличить расходы|4
940|управлении мчс|4
941|палаты парламента|4
942|граждан россии|4
943|решения суда|4
944|течение шести|4
945|пропал радаров|4
946|чеченских боевиков|4
947|докладе указывается|4
948|государств снг|4
949|летом го|4
950|рен тв|4
951|восточной конференции|4
952|торгово промышленной|4
953|центре киева|4
954|начнется московскому|4
955|территории страны|4
956|иа новости|4
957|миллиарда гривен|4
958|стала первой|4
959|процента украинцев|4
960|признали виновным|4
961|москвы владимир|4
962|министра энергетики|4
963|генеральный директор|4
964|часов московскому|4
965|напомним ходе|4
966|демократических сил|4
967|ходе голосования|4
968|налога прибыль|4
969|покушении убийство|4
970|заявил журналистам|4
971|документе говорится|4
972|скорость километров|4
973|стало причиной|4
974|погибли пострадали|4
975|ведется следствие|4
976|одобрил резолюцию|4
977|превысило отметку|4
978|планирует повысить|4
979|расследования уголовного|4
980|странах восточной|4
981|франции германии|4
982|народной республики|4
983|сухопутных войск|4
984|фсб россии|4
985|решение суда|4
986|данным источников|4
987|рублей месяц|4
988|штат калифорния|4
989|луганской области|4
990|сотрудников милиции|4
991|чемпионата го|4
992|ядерного оружия|4
993|продажи билетов|4
994|образом сборная|4
995|дтп произошло|4
996|лауреатов намечена|4
997|составит триллиона|4
998|предварительные слушания|4
999|американских войск|4
1000|воздушного судна|4
1001|службы сша|4
1002|такого решения|4
1003|произошел московскому|4
1004|посольства россии|4
1005|должность главы|4
1006|сообщил агентству|4
1007|напоминает агентство|4
1008|грузинской стороны|4
1009|участники акции|4
1010|воздушных сил|4
1011|шести погибших|4
1012|данным правительства|4
1013|золотой мяч|4
1014|четверг ноября|4
1015|ле пен|4
1016|историю существования|4
1017|жертвами стали|4
1018|выручка компании|4
1019|частных инвесторов|4
1020|территории грузии|4
1021|сша канады|4
1022|юрий лужков|4
1023|генеральной прокуратуры|4
1024|первом полугодии|4
1025|течение минут|4
1026|данным результате|4
1027|ссылкой собственного|4
1028|х годах|4
1029|таможенной службе|4
1030|россии проходят|4
1031|администрацию президента|4
1032|ядерных разработок|4
1033|факту нарушения|4
1034|субботу марта|4
1035|силовые структуры|4
1036|марта агентство|4
1037|субботу августа|4
1038|цене доллара|4
1039|обе компании|4
1040|общественного порядка|4
1041|главного управления|4
1042|министра обороны|4
1043|доме профсоюзов|4
1044|поступить продажу|4
1045|апреля го|4
1046|агентству интерфакс|4
1047|решения проблемы|4
1048|следственный комитет|4
1049|данным магазине|4
1050|январь июнь|4
1051|преступной группы|4
1052|выборах президента|4
1053|официальный курс|4
1054|отвечает интересам|4
1055|заявил своем|4
1056|средняя продолжительность|4
1057|протяжении пяти|4
1058|хранились диски|4
1059|цен рынке|4
1060|сайте следственного|4
1061|министр внутренних|4
1062|составил миллиарда|4
1063|вмф россии|4
1064|стали жертвами|4
1065|тысячу рублей|4
1066|падением цен|4
1067|тысячи евро|4
1068|данным российских|4
1069|данным спорт|4
1070|мэр москвы|4
1071|ввс россии|4
1072|пишет издание|4
1073|алкогольного опьянения|4
1074|настоящее ведется|4
1075|академии наук|4
1076|темпы роста|4
1077|национальной валюты|4
1078|газета спорт|4
1079|массовых коммуникаций|4
1080|председатель комитета|4
1081|суд приговорил|4
1082|службы безопасности|4
1083|произошел вечером|4
1084|результате обстрела|4
1085|федеральной антимонопольной|4
1086|административной ответственности|4
1087|виде лишения|4
1088|первом квартале|4
1089|провел игр|4
1090|тяжелом положении|4
1091|глав государств|4
1092|непризнанной республики|4
1093|церемония вручения|4
1094|получение взятки|4
1095|причиной стали|4
1096|тура чемпионата|4
1097|сил украины|4
1098|северной америке|4
1099|говорится официальном|4
1100|напомним похитители|4
1101|россии отметил|4
1102|понедельник мая|4
1103|понедельник марта|4
1104|глава мвд|4
1105|начали наступление|4
1106|занимал пост|4
1107|поставок нефти|4
1108|проходит свидетелем|4
1109|отмечает издание|4
1110|продолжает оставаться|4
1111|побережье краснодарского|4
1112|результате происшествия|4
1113|спорта россии|4
1114|наказание виде|4
1115|медицинской помощью|4
1116|федерации валентина|4
1117|барака обамы|4
1118|строительство газопровода|4
1119|избирательных участков|4
1120|сотрудники мчс|4
1121|четверг января|4
1122|россии скр|4
1123|российских журналистов|4
1124|внутреннем рынке|4
1125|тур президентских|4
1126|воздушного пространства|4
1127|передает телеканал|4
1128|размере миллиона|4
1129|ростовской области|4
1130|решение продлить|4
1131|стерлингов миллиона|4
1132|нового правительства|4
1133|местного самоуправления|4
1134|российского внешнеполитического|4
1135|го бин|4
1136|радио свобода|4
1137|сумма составит|4
1138|стадионе локомотив|4
1139|вручения премий|4
1140|таким способом|4
1141|ипотечных кредитов|4
1142|конечном итоге|4
1143|сотрудники правоохранительных|4
1144|пенсионной реформы|4
1145|северо кавказского|4
1146|комитет россии|4
1147|ядерное оружие|4
1148|нарушении правил|4
1149|финансовую помощь|4
1150|стране должны|4
1151|президенту россии|4
1152|партии регионов|4
1153|ранены трое|4
1154|рассказал представитель|4
1155|подписать контракт|4
1156|применения химического|4
1157|кандидата пост|4
1158|правительства страны|4
1159|составили триллиона|4
1160|вел телеканал|4
1161|латинской америки|4
1162|выборы мэра|4
1163|президентом украины|4
1164|дала согласие|4
1165|россии владимира|4
1166|финансового кризиса|4
1167|александр заявил|4
1168|завершился счетом|4
1169|вице спикер|4
1170|страхования вкладов|4
1171|аварийной посадки|4
1172|втором этапе|4
1173|управления фсб|4
1174|рублей триллиона|4
1175|делу делу|4
1176|йорк рейнджерс|4
1177|связи дефицитом|4
1178|намечена ноябрь|4
1179|результате обрушения|4
