|word|wordcount
621|финансовую помощь|5
622|начале октября|5
623|рао еэс|5
624|признал вину|5
625|представителя штаба|5
626|четверг июля|5
627|российского президента|5
628|течение суток|5
629|мвд республики|5
630|конце февраля|5
631|колонии общего|5
632|судебный процесс|5
633|песков заявил|5
634|территориальные воды|5
635|дала согласие|5
636|полном объеме|5
637|марта го|5
638|процента избирателей|5
639|иностранных компаний|5
640|процента украинцев|5
641|уголовного розыска|5
642|мэр киева|5
643|агентству риа|5
644|новым правилам|5
645|управления следственного|5
646|сообщает газета|5
647|общая протяженность|5
648|посольства сша|5
649|ценных бумаг|5
650|чемпионате кхл|5
651|ходе следствия|5
652|наказание виде|5
653|рассказал риа|5
654|ск рф|5
655|главного штаба|5
656|заседание суда|5
657|штат калифорния|5
658|сумма похищенных|5
659|данным оон|5
660|компания намерена|5
661|процентами акций|5
662|мэра москвы|5
663|виде лишения|5
664|информации риа|5
665|совета национальной|5
666|международный розыск|5
667|ходе учений|5
668|экономика россии|5
669|последние месяца|5
670|принял участие|5
671|приморском крае|5
672|завершилась счетом|5
673|глобального кризиса|5
674|боевых действий|5
675|расследования дела|5
676|способны развивать|5
677|безопасности полетов|5
678|движения талибан|5
679|правам человека|5
680|саддам хусейн|5
681|воронежской области|5
682|факту возбуждено|5
683|финансового сектора|5
684|сообщается официальном|5
685|летний мужчина|5
686|омской области|5
687|пропавшими вести|5
688|произошел присутствии|5
689|безопасности украины|5
690|безопасности оон|5
691|сельского хозяйства|5
692|составляет долларов|5
693|церемония награждения|5
694|список кандидатов|5
695|площадью квадратных|5
696|министерства финансов|5
697|главного редактора|5
698|начале мая|5
699|юго восточной|5
700|взлетно посадочной|5
701|новой зеландии|5
702|сообщает радиостанция|5
703|западной части|5
704|сергей лавров|5
705|общая стоимость|5
706|исполняющий обязанности|5
707|тысячи долларов|5
708|цен нефть|5
709|долларов баррель|5
710|войск мвд|5
711|торговом центре|5
712|избирательные участки|5
713|иркутской области|5
714|стали поступать|5
715|разных городах|5
716|регулярном чемпионате|5
717|молодых людей|5
718|планируется создать|5
719|сергея собянина|5
720|опубликован сайте|5
721|агентство итар|5
722|студенты вузов|5
723|развития торговли|5
724|первом туре|5
725|суд признал|5
726|государственного бюджета|5
727|тяжких преступлений|5
728|подписал контракт|5
729|мвд украины|5
730|занимал пост|5
731|правительства страны|5
732|спустя полчаса|5
733|комитета россии|5
734|трое полицейских|5
735|телеканал нтв|5
736|общая длина|5
737|суд лондона|5
738|планирует повысить|5
739|закон принят|5
740|президента виктора|5
741|граждан украины|5
742|курса рубля|5
743|комитет мок|5
744|юлия тимошенко|5
745|ряде стран|5
746|обе женщины|5
747|новые правила|5
748|группа компаний|5
749|российских журналистов|5
750|мвд дагестана|5
751|новости пресс|5
752|идет речь|5
753|представителя счетной|5
754|сообщает итар|5
755|россии россии|5
756|окончательное решение|5
757|болотной площади|5
758|годами ранее|4
759|администрации города|4
760|баллистических ракет|4
761|заместитель министра|4
762|принадлежит процента|4
763|прошлой неделе|4
764|строительство газопровода|4
765|данным росстата|4
766|капитализация компании|4
767|востоке москвы|4
768|россии владимиром|4
769|человека пострадали|4
770|главы государств|4
771|правительства москвы|4
772|мнению президента|4
773|потребуется миллиардов|4
774|светлана кузнецова|4
775|темпы роста|4
776|размере долларов|4
777|вечером октября|4
778|четверг августа|4
779|итогам выборов|4
780|воскресенье сентября|4
781|террористических группировок|4
782|упали процента|4
783|протяжении нескольких|4
784|взрыва произошедшего|4
785|европы футболу|4
786|пострадали пятеро|4
787|следственный департамент|4
788|правам ребенка|4
789|миллиард долларов|4
790|первая леди|4
791|лдпр владимир|4
792|подготовке терактов|4
793|управление фсб|4
794|подчеркивают процедура|4
795|словам министра|4
796|находились пассажиров|4
797|лидер российского|4
798|секретарь российского|4
799|взрывного устройства|4
800|движения эксплуатации|4
801|субботу августа|4
802|саакашвили заявил|4
803|ввп страны|4
804|течение недель|4
805|постоянной основе|4
806|северо кавказского|4
807|комитета совета|4
808|бывшего главы|4
809|электричества остались|4
810|пресс атташе|4
811|пострадали человека|4
812|атлетике начнется|4
813|минобороны рф|4
814|управления фсб|4
815|общего режима|4
816|социальной сети|4
817|президент сирии|4
818|министр россии|4
819|близкие руководству|4
820|служебных полномочий|4
821|мнению представителя|4
822|состоянии повышенной|4
823|незаконном обороте|4
824|собеседник агентства|4
825|подал отставку|4
826|стран ес|4
827|присоединения региона|4
828|процента соответственно|4
829|приговор обвиняемым|4
830|соответствующий указ|4
831|сумму долларов|4
832|рублей миллиардов|4
833|странах восточной|4
834|чемпионате россии|4
835|данному факту|4
836|рассмотрение иска|4
837|территории сирии|4
838|пути следования|4
839|кредитных организаций|4
840|министерству обороны|4
841|процедура присоединения|4
842|октября стало|4
843|заявил намерении|4
844|метров секунду|4
845|удалось скрыться|4
846|числятся пропавшими|4
847|длина данного|4
848|российский теннисист|4
849|начале месяца|4
850|радиостанции свобода|4
851|бывшего министра|4
852|северо западе|4
853|госдепартамента сша|4
854|состоится марта|4
855|пункта стрелка|4
856|марта московскому|4
857|европейского бизнеса|4
858|тульской области|4
859|вывести войска|4
860|акция протеста|4
861|гувд петербурга|4
862|росту цен|4
863|исламский джихад|4
864|поступит продажу|4
865|мировом рынке|4
866|повышенной готовности|4
867|результате землетрясения|4
868|краснодарского края|4
869|взяли стражу|4
870|нетрезвом состоянии|4
871|владимир жириновский|4
872|владимирской области|4
873|верховного суда|4
874|потерял сознание|4
875|смертной казни|4
876|результате аварии|4
877|ценные бумаги|4
878|эдуард кокойты|4
879|рассказал представитель|4
880|трое сотрудников|4
881|столичный департамент|4
882|госдума приняла|4
883|роста цен|4
884|генпрокуратура россии|4
885|спикер парламента|4
886|тяжких особо|4
887|течение минут|4
888|ммвб вырос|4
889|окрестностях города|4
890|резко снизил|4
891|рамках программы|4
892|новости грузия|4
893|такого решения|4
894|причинение вреда|4
895|федеральный бюджет|4
896|военно воздушных|4
897|поле зрения|4
898|теннисист марат|4
899|декабря го|4
900|намечена ноябрь|4
901|пострадавших результате|4
902|составил триллиона|4
903|должны разработаны|4
904|удалось спасти|4
905|подать запрос|4
906|президент белоруссии|4
907|палестинского государства|4
908|чемпионат легкой|4
909|сергей собянин|4
910|федеральный закон|4
911|мид рф|4
912|дорожного полотна|4
913|план перехват|4
914|российские власти|4
915|подобных случаев|4
916|украинской стороной|4
917|службы занятости|4
918|удалось установить|4
919|правительственные войска|4
920|пакет акций|4
921|советского производства|4
922|падение экономики|4
923|бывшего ссср|4
924|сми сообщили|4
925|россией украиной|4
926|процента пункта|4
927|имена называются|4
928|удалось выжить|4
929|результатам проверки|4
930|происшествия выясняются|4
931|кабинет министров|4
932|требовали обязать|4
933|возбуждении уголовного|4
934|продолжает оставаться|4
935|своем поле|4
936|летний итальянец|4
937|февраля президент|4
938|является одним|4
939|министерство юстиции|4
940|курс европейской|4
941|позднее выяснилось|4
942|уголовной ответственности|4
943|компании составляет|4
944|отказались комментировать|4
945|рассказала изданию|4
946|центре киева|4
947|федеральных законов|4
948|составит миллиардов|4
949|проект резолюции|4
950|единиц стрелкового|4
951|сборной уэльса|4
952|набрал очка|4
953|федеральных сил|4
954|заявил журналистам|4
955|начали расследование|4
956|цен услуги|4
957|топ менеджер|4
958|налога прибыль|4
959|популярным европейским|4
960|доллара акцию|4
961|вооруженный конфликт|4
962|согласно плану|4
963|валютного фонда|4
964|планирует создать|4
965|участия выборах|4
966|дмитрий рогозин|4
967|министр дмитрий|4
968|россии необходимо|4
969|истцы требовали|4
970|сообщалось россии|4
971|ноябрь го|4
972|триллионов рублей|4
973|тренером сборной|4
974|страхования вкладов|4
975|отношению евро|4
976|мая го|4
977|начальника отдела|4
978|места происшествия|4
979|бывшего председателя|4
980|команда выиграла|4
981|спорта россии|4
982|мирных жителей|4
983|слова приводит|4
984|футбольный клуб|4
985|размещено сайте|4
986|европейская валюта|4
987|среду марта|4
988|итогам третьего|4
989|михаил прохоров|4
990|жителей деревни|4
991|нью йорк|4
992|индексы закрылись|4
993|сотрудников правоохранительных|4
994|борт судна|4
995|комсомольской правды|4
996|американская валюта|4
997|международные резервы|4
998|процента процента|4
999|местные органы|4
1000|новых проектов|4
1001|вводить санкции|4
1002|бывшего президента|4
1003|города москвы|4
1004|произошел марта|4
1005|сергей миронов|4
1006|европейской валюты|4
1007|выборов губернатора|4
1008|продажи билетов|4
1009|бывший глава|4
1010|последствий аварии|4
1011|россии планируется|4
1012|назначил наказание|4
1013|встреча проходит|4
1014|российские банки|4
1015|мэр москвы|4
1016|первая попытка|4
1017|соответствующая запись|4
1018|сша сша|4
1019|статьям уголовного|4
1020|жители европы|4
1021|четверг марта|4
1022|иностранной валюте|4
1023|совместного предприятия|4
1024|должности командующего|4
1025|начале го|4
1026|рублей евро|4
1027|заместитель генерального|4
1028|тур президентских|4
1029|решение вопроса|4
1030|первой игре|4
1031|кандидата пост|4
1032|учебного заведения|4
1033|подозрению причастности|4
1034|данным телеканала|4
1035|отмечает издание|4
1036|московской бирже|4
1037|местных властей|4
1038|скр возбудил|4
1039|соглашения россией|4
1040|спорта виталий|4
1041|данным интерфакса|4
1042|составляет миллиардов|4
1043|сумму миллиона|4
1044|замминистра экономического|4
1045|находятся территории|4
1046|франции франсуа|4
1047|заместитель главы|4
1048|законопроект внесен|4
1049|трансляцию матча|4
1050|сумма обязательств|4
1051|доставлен больницу|4
1052|москвы юрий|4
1053|документ опубликован|4
1054|условиям контракта|4
1055|услуг жкх|4
1056|приморского края|4
1057|регионального отделения|4
1058|министра юстиции|4
1059|случае необходимости|4
1060|женщины возрасте|4
1061|сумму миллиардов|4
1062|сообщает коммерсант|4
1063|половине дня|4
1064|данным следователей|4
1065|новости полученной|4
1066|возглавит список|4
1067|эфире радиостанции|4
1068|повестку дня|4
1069|доллара копеек|4
1070|лигу чемпионов|4
1071|годам тюрьмы|4
1072|районе города|4
1073|ходе разговора|4
1074|транспортного происшествия|4
1075|результате произошедшего|4
1076|избирательных участков|4
1077|явка составила|4
1078|эфире телеканала|4
1079|произошел четверг|4
1080|административных зданий|4
1081|сектора газа|4
1082|газета коммерсантъ|4
1083|воздушных сил|4
1084|лауреатов намечена|4
1085|прибывшие происшествия|4
1086|дал показания|4
1087|российское гражданство|4
1088|новых санкций|4
1089|статье терроризм|4
1090|данным ведомства|4
1091|оппозиционных сил|4
1092|марат сафин|4
1093|заявление сделал|4
1094|победа стала|4
1095|манежной площади|4
1096|введения санкций|4
1097|удалось убедить|4
1098|ранены человека|4
1099|военного ведомства|4
1100|сотрудника милиции|4
1101|цены билеты|4
1102|соединенных штатов|4
1103|нафтогаз украины|4
1104|разных частях|4
1105|имена погибших|4
1106|иные подробности|4
1107|вырастет процента|4
1108|военное положение|4
1109|российских регионов|4
1110|городах страны|4
1111|партии страны|4
1112|первом матче|4
1113|точное число|4
1114|офф лиги|4
1115|первые матчи|4
1116|превысил отметку|4
1117|мировой войны|4
1118|причиной гибели|4
1119|понедельник июня|4
1120|сообщает официальный|4
1121|никаких сомнений|4
1122|президента страны|4
1123|президента башара|4
1124|документ предусматривает|4
1125|решения стало|4
1126|латинской америки|4
1127|представители компании|4
1128|рамках дела|4
1129|квартале го|4
1130|подводной лодки|4
1131|официальные итоги|4
1132|домашним арестом|4
1133|министр владимир|4
1134|должны появиться|3
1135|смертная казнь|3
1136|расследованию причин|3
1137|отношению бивалютной|3
1138|захвате заложников|3
1139|триллиона кубометров|3
1140|минимальная ставка|3
1141|молодого человека|3
1142|президента барака|3
1143|решение изменении|3
1144|минувшие сутки|3
1145|быстрого реагирования|3
1146|губернатора техаса|3
1147|планирует запустить|3
1148|список российских|3
1149|сотрудники мчс|3
1150|данного сооружения|3
1151|суд запретил|3
1152|высокопоставленных представителей|3
1153|оборонного ведомства|3
1154|специальное разрешение|3
1155|подземные толчки|3
1156|газа украину|3
1157|захвата заложников|3
1158|американских войск|3
1159|данным погибли|3
1160|министр образования|3
1161|мобильный телефон|3
1162|прошлой недели|3
1163|итогам текущего|3
1164|признать итоги|3
1165|ввс россии|3
1166|территории рф|3
1167|гражданин турции|3
1168|погибли результате|3
1169|миллиарда евро|3
1170|занимал должность|3
1171|спикер госдумы|3
1172|получила большинство|3
1173|московский комсомолец|3
1174|гражданина россии|3
1175|североатлантического альянса|3
1176|президентский срок|3
1177|закончил картину|3
1178|черноморского флота|3
1179|уголовное возбуждено|3
