|word|wordcount
173|подписку невыезде|11
174|результате раком|11
175|физических лиц|11
176|федерального бюджета|11
177|путин заявил|11
178|стоимость программы|11
179|результате аварии|10
180|словам главы|10
181|ходе торгов|10
182|итогам торгов|10
183|возбудили уголовное|10
184|статье ук|10
185|факту произошедшего|10
186|данным риа|10
187|сделки оценивается|10
188|сообщается официальном|10
189|территории сша|10
190|планируется ввести|10
191|борту находились|10
192|настоящий момент|10
193|президент рф|10
194|тысячу кубометров|10
195|власти украины|10
196|тюремного заключения|10
197|ранения получили|10
198|безопасности украины|10
199|территории страны|9
200|составе сборной|9
201|ммвб опустился|9
202|пакет акций|9
203|результате урагана|9
204|сумму миллиарда|9
205|произошел июня|9
206|планируется установить|9
207|рейтинговое агентство|9
208|массовых беспорядках|9
209|пресс службу|9
210|ссылкой источник|9
211|официального подтверждения|9
212|южной осетии|9
213|вторник гор|9
214|рассмотрение совета|9
215|произошел обвал|9
216|сборной россии|9
217|течение полугода|9
218|погибли результате|9
219|конце июля|9
220|словам медиков|9
221|новости сообщает|9
222|сотрудники правоохранительных|9
223|понедельник июля|9
224|миллиарда рублей|9
225|речь идет|9
226|лиги европы|9
227|долларов летний|9
228|результате теракта|9
229|результате бедствия|9
230|участие долларов|9
231|перспективных проектов|8
232|планирует ввести|8
233|четверг четырьмя|8
234|планируется выделить|8
235|центральной азии|8
236|происшествия погибли|8
237|одержал летний|8
238|житель украины|8
239|составила килограммов|8
240|результате обстрела|8
241|заявил риа|8
242|президента сша|8
243|российских властей|8
244|вице министр|8
245|новости передает|8
246|различной степени|8
247|летний президент|8
248|статье тысячи|8
249|происшествия пострадал|8
250|приняли решение|8
251|долларов тысячу|8
252|начале ноября|8
253|банк россии|8
254|первое полугодие|8
255|июля результате|8
256|единая генпрокуратуру|8
257|х годов|8
258|оценивается долларов|8
259|вторник апреля|8
260|долларов сообщает|8
261|русскому языку|8
262|самопровозглашенной донецкой|8
263|размере миллиардов|8
264|правоохранительных органах|8
265|агентство интерфакс|8
266|инцидента погибли|8
267|источник агентства|8
268|газета ведомости|8
269|решение суда|8
270|сравнению аналогичным|8
271|большинстве стран|8
272|столице украины|8
273|россии итогам|8
274|сумма контракта|8
275|произошел мая|7
276|иркутской области|7
277|начале марта|7
278|федерального законодательства|7
279|российских банков|7
280|является одним|7
281|премьер лиги|7
282|главы государства|7
283|первом месте|7
284|авиакатастрофы произошла|7
285|счетом миллиарда|7
286|цен нефть|7
287|возбуждено статье|7
288|триллиона долларов|7
289|погибли тысячи|7
290|поставку продовольствия|7
291|украины петр|7
292|сократилась миллиарда|7
293|финала лиги|7
294|подробности конфликта|7
295|вторник тысячи|7
296|сумма кредитов|7
297|среди сотрудников|7
298|двое суток|7
299|медведев заявил|7
300|российских стран|7
301|составит долларов|7
302|саддама хусейна|7
303|отношении стран|7
304|юрия лужкова|7
305|передает агентство|7
306|церемония вручения|7
307|долларов передает|7
308|сборная россии|7
309|месте взрыва|7
310|скорость километров|7
311|долларов баррель|7
312|нескольких дней|7
313|инцидента пострадал|7
314|составляет долларов|7
315|хиллари клинтон|7
316|протяжении дней|7
317|апреля июля|7
318|провел матчей|7
319|мвд украины|7
320|незаконный оборот|7
321|компании составила|7
322|сша сша|7
323|сборную россии|7
324|сделки составит|7
325|квадратных метров|7
326|погибли пассажиров|7
327|долларов составит|7
328|июня го|7
329|доставлен больницу|7
330|уровне миллиарда|7
331|летнего саддама|7
332|россии составила|7
333|июля апреля|6
334|погибли долларов|6
335|пятницу летний|6
336|произошла июля|6
337|манчестер сити|6
338|ранее президент|6
339|попытались убедить|6
340|отечественной войны|6
341|результате столкновений|6
342|максимальное наказание|6
343|составлять миллиардов|6
344|июля сообщалось|6
345|сша планируется|6
346|сумма оценивается|6
347|цены нефть|6
348|должны состояться|6
349|летнего журналиста|6
350|огнестрельного оружия|6
351|произошел летний|6
352|состоянию июля|6
353|местный житель|6
354|крайней мере|6
355|итогам составила|6
356|правительство украины|6
357|отмечает риа|6
358|весом долларов|6
359|долларов стран|6
360|словам силовиков|6
361|летнего вратаря|6
362|миллиард долларов|6
363|одним крупнейших|6
364|летнего гражданина|6
365|новости сообщил|6
366|министерство внутренних|6
367|планирует оставить|6
368|втором квартале|6
369|днем ранее|6
370|завели уголовное|6
371|долларов июля|6
372|июля интерфакс|6
373|говорится четверг|6
374|оценивается тысячи|6
375|общий объем|6
376|сумма компенсации|6
377|пятницу апреля|6
378|совета директоров|6
379|получили долларов|6
380|федеральный розыск|6
381|решение принято|6
382|матче зенита|6
383|середине июня|6
384|разным данным|6
385|матче июля|6
386|ввп страны|6
387|июля го|6
388|летнего подозреваемого|6
389|территории рф|6
390|реджеп тайип|6
391|президентом россии|6
392|сайте ведомства|6
393|стран принято|6
394|таких акций|6
395|гу мвд|6
396|говорится сайте|6
397|летний угрозу|6
398|миллиардов евро|6
399|задержан июля|6
400|соединенных штатов|6
401|сотрудники мвд|6
402|процента миллиарда|6
403|июля итогам|6
404|сделки неизвестна|6
405|результате чп|6
406|рф дмитрий|6
407|летний мужчина|6
408|президентом рф|6
409|стран стран|6
410|начале апреля|6
411|взрыва результате|6
412|власти страны|6
413|двое военнослужащих|6
414|своем официальном|6
415|произошел октября|6
416|километрах берега|6
417|внесен законопроект|6
418|результате падения|6
419|принимали участие|6
420|результате тысячи|6
421|находившиеся борту|6
422|обнаружен мертвым|6
423|итогам встречи|6
424|житель области|6
425|протяжении нескольких|6
426|произошедшего возбуждено|6
427|летнего брауна|5
428|александр заявил|5
429|вечером апреля|5
430|летний возбуждено|5
431|летний местный|5
432|ходе суда|5
433|активе летний|5
434|сборную украины|5
435|начале августа|5
436|украины сша|5
437|матчей города|5
438|курс доллара|5
439|иракский трибунал|5
440|понедельник июня|5
441|составит тысячи|5
442|области миллиарда|5
443|пресс секретарь|5
444|вице го|5
445|долларов выделенных|5
446|стоимость продукции|5
447|территории россии|5
448|состоится июня|5
449|долларов июня|5
450|вторник миллиарда|5
451|обвал котировок|5
452|первом чтении|5
453|долларов составила|5
454|членов совета|5
455|внешней безопасности|5
456|летний пассажир|5
457|чемпионом страны|5
458|представителя мвд|5
459|комсомольской правды|5
460|украинские военные|5
461|среднем миллиардов|5
462|июня итогам|5
463|планируется разделить|5
464|манчестер юнайтед|5
465|меры пресечения|5
466|июня июля|5
467|данному факту|5
468|говорится официальном|5
469|альфа групп|5
470|двое сотрудников|5
471|главы региона|5
472|июля официальном|5
473|автомата калашникова|5
474|начале мая|5
475|финансов кемеровской|5
476|провел летнего|5
477|выборах россии|5
478|составили тысячи|5
479|стран континента|5
480|среди прочего|5
481|нескольких месяцев|5
482|экономического развития|5
483|правоохранительные органы|5
484|объемы сырья|5
485|четверг апреля|5
486|сайте управления|5
487|российских дипломатов|5
488|юридических лиц|5
489|получили миллиарда|5
490|долларов евро|5
491|летний моуринью|5
492|совет федерации|5
493|борис березовский|5
494|получит миллиарда|5
495|безопасности федерации|5
496|понедельник тысячи|5
497|заявил участие|5
498|происшествия принято|5
499|правительство страны|5
500|водитель автобуса|5
501|результате дтп|5
502|долларов размере|5
503|пятницу процента|5
504|информации издания|5
505|новости сайте|5
506|президентом страны|5
507|военно китайском|5
508|словам представителя|5
509|долларов составили|5
510|шестеро получили|5
511|торгов ммвб|5
512|минуте ворота|5
513|число погибших|5
514|глава совета|5
515|мирного урегулирования|5
516|произошла апреля|5
517|составлял миллиарда|5
518|происшествия находились|5
519|саратовской области|5
520|сообщалось ранее|5
521|достигла миллиарда|5
522|находились человека|5
523|евро миллиарда|5
524|юге италии|5
525|федеральный закон|5
526|ходе спецоперации|5
527|месте чп|5
528|украины надежда|5
529|стран сша|5
530|украины шон|5
531|управление мвд|5
532|совета безопасности|5
533|мая официальном|5
534|результате лишения|5
535|составили миллиарда|5
536|завершить силе|5
537|июня президент|5
538|мере тысячи|5
539|города нижний|5
540|долларов россии|5
541|таких стран|5
542|находятся тяжелом|5
543|результате города|5
544|министра финансов|5
545|президент страны|5
546|конце марта|5
547|апреля сообщалось|5
548|июля сообщает|5
549|вечером июля|5
550|сезона годов|5
551|взрыва задержаны|5
552|итар тасс|5
553|летний подросток|5
554|июля июня|5
555|х годах|5
556|ближайшие месяцы|5
557|власти сша|5
558|агентства заявил|5
559|погибли членов|5
560|задержаны долларов|5
561|происшествия произошло|5
562|сша обладают|5
563|жесткой критике|4
564|дней миллиарда|4
565|заместителя министра|4
566|добычу газа|4
567|задержан изданием|4
568|финансов алексей|4
569|нижнего новгорода|4
570|мнению медиков|4
571|дней передает|4
572|четырех дней|4
573|угрозу безопасности|4
574|физические лица|4
575|источник риа|4
576|летний сенатор|4
577|стоимость активов|4
578|должностных лиц|4
579|итогам сезона|4
580|собственному желанию|4
581|министр внутренних|4
582|скорость миллиарда|4
583|пятницу сообщалось|4
584|словам результате|4
585|антимонопольная служба|4
586|сектора газа|4
587|акций компании|4
588|болотной площади|4
589|произошел пятницу|4
590|провел миллиарда|4
591|выросла миллиарда|4
592|июля объем|4
593|сша должны|4
594|преступник заявил|4
595|федеральной целевой|4
596|планирует объявить|4
597|неосторожности смерть|4
598|выручка компании|4
599|центральной ситуации|4
600|новости результате|4
601|апреля сша|4
602|министр украины|4
603|сборная сша|4
604|китайском море|4
605|юге города|4
606|долларов течение|4
607|сша миллиардов|4
608|результате беспорядков|4
609|список стран|4
610|долларов доллар|4
611|вторник августа|4
612|способен кредитов|4
613|палату парламента|4
614|американских властей|4
615|донецкой народной|4
616|правоохранительных области|4
617|заявил намерении|4
618|премьер россии|4
619|октября июля|4
620|ужесточить участок|4
621|вторник июня|4
622|групповом этапе|4
623|произошел четверг|4
624|принято совещании|4
625|планирует отметить|4
626|проект бюджета|4
627|алтайского края|4
628|уровне долларов|4
629|российской программы|4
630|следовавший рейсом|4
631|управлении федеральной|4
632|получившие ранения|4
633|признаны недействительными|4
634|стоимость банков|4
635|штраф миллиардов|4
636|национальной хоккейной|4
637|тысячи тысячи|4
638|ходе воздушной|4
639|востоке украины|4
640|составить миллиардов|4
641|ранее вице|4
642|сша установила|4
643|вторник летний|4
644|июля заявил|4
645|выделено миллиардов|4
646|вторник октября|4
647|страны составит|4
648|дней лишения|4
649|ходе встречи|4
650|летнего спортсмена|4
651|александр захарченко|4
652|колонии строгого|4
653|лиги чемпионов|4
654|столице японии|4
655|суд справедливости|4
656|результате миллиарда|4
657|интерфакс сообщает|4
658|места конфликта|4
659|ценным игроком|4
660|распространила льготы|4
661|получившие ожоги|4
662|сумму долларов|4
663|мвд летний|4
664|произошло долларов|4
665|занимаются созданием|4
666|службу мвд|4
667|сша развивается|4
668|принял участие|4
669|течение миллиардов|4
670|владельцев стран|4
671|идет речь|4
672|ближайшие дней|4
673|обмен тренеров|4
674|результате столкновения|4
675|вторник процента|4
676|состоится апреля|4
677|данным издания|4
678|тысячи километров|4
679|борту лайнера|4
680|решение сша|4
681|санкт петербург|4
682|весит долларов|4
683|стоимость стран|4
684|одним стран|4
685|участие съемках|4
686|возбуждено неосторожности|4
687|словам задержаны|4
688|сша принято|4
689|получил ранения|4
690|цене долларов|4
691|оборот оружия|4
692|результате дней|4
693|погибли военнослужащих|4
694|комитет россии|4
695|сравнению прошлым|4
696|вырос миллиарда|4
697|россии заявил|4
698|результате стрельбы|4
699|связи июля|4
700|заработала миллиардов|4
701|суд россии|4
702|мобильных телефонов|4
703|объем составила|4
704|конце апреля|4
705|украина заинтересована|4
706|антимонопольной службы|4
707|этапе сезона|4
708|долларов столице|4
709|достигла миллиардов|4
710|бурджанадзе пообещала|4
711|контртеррористической операции|4
712|евро пробил|4
713|сотрудниками мвд|4
714|российских сми|4
715|апреля миллиарда|4
716|ожидается результате|4
717|составила миллиона|4
718|президентом украины|4
719|октября официальном|4
720|минобороны сша|4
721|евро евро|4
722|саудовской аравии|4
723|сезона годах|4
724|сезоне го|4
725|октября апреля|4
726|летнего палестинского|4
727|агентство яблоко|4
728|окончательное решение|4
729|подвергся нападению|4
730|скорость миллиардов|4
731|итогам объем|4
732|возбудила уголовное|4
733|некоторым данным|4
734|пассажиров получили|4
735|покушение сердце|4
736|чемпионом россии|4
737|участников акций|4
738|появится хмеймим|4
739|пройдут сумма|4
740|главы мвд|4
741|погибли миллиарда|4
742|появились сообщения|4
743|летний пост|4
744|целевой программы|4
745|финансов россии|4
746|двое членов|4
747|моменту геймеры|4
748|приходится миллиарда|4
749|находилось человека|4
750|министр владимир|4
751|суд обязал|4
752|отправлен отставку|4
753|двойной планеты|4
754|данным агентства|4
755|украинские власти|4
756|россии октября|4
757|напомним совещании|4
758|опустился миллиарда|4
759|результате суток|4
760|сумму миллиардов|4
761|экстремистских группировок|4
762|тысячу долларов|4
763|задержан тяжелом|4
764|набрал очков|4
765|начале сентября|4
766|произошел апреля|4
767|настоящему моменту|4
768|территории японии|4
769|тайно провел|4
770|долларов соответственно|4
771|заседании правительства|4
772|чп работают|4
773|произошел марта|4
774|северном кавказе|4
775|долларов страны|4
776|июля летний|4
777|находились пассажиров|4
778|западный фронт|4
779|тушении огня|4
780|выиграл наказание|4
781|сравнению июля|4
782|счетом очков|4
783|повлекшее неосторожности|4
784|го тура|4
785|области заключены|4
786|матчах зенита|4
787|сборной украины|4
788|районе города|4
789|ожидается участие|4
790|первая сумма|4
791|почта россии|4
792|середине мая|4
793|четверг июля|4
794|части статьи|4
795|словам источников|4
796|планируется долларов|4
797|долларов сделанных|4
798|приходится долларов|4
799|рф тысячи|4
800|произошло марта|4
801|президентских выборов|4
802|стран россии|4
803|аварии погибли|4
804|поставку газа|4
805|мая июля|4
806|бывшего главы|4
807|задержаны человека|4
808|сша готовы|4
809|министр делу|4
810|министр заявил|4
811|цене составила|4
812|своем романе|4
813|сфере безопасности|4
814|ленинградской области|4
815|сборная чехии|4
816|активе летнего|4
817|ближайшие месяцев|4
818|течение нескольких|4
819|итогам апреля|4
820|борту находилось|4
821|матче лиги|4
822|пятницу июля|4
823|западного берега|4
824|применением огнестрельного|4
825|новости премьер|4
826|решение выплатить|4
827|работают сотрудники|4
828|места преступления|4
829|намерена бороться|4
830|летнего министра|3
831|источники агентства|3
832|алкогольного опьянения|3
833|словам дней|3
834|августа сша|3
835|словам миллиардов|3
836|ранее заявил|3
837|июля глава|3
838|вадим соловьев|3
839|бывший министр|3
840|спикер совета|3
841|раскритиковал информацию|3
842|известно результате|3
843|чистый убыток|3
844|погибли миллиардов|3
845|июля миллиарда|3
846|находились тысячи|3
847|компания планирует|3
848|свободы сроком|3
849|столице россии|3
850|опустился долларов|3
851|американских военнослужащих|3
852|стран миллиарда|3
853|матче апреля|3
854|июля рейтинге|3
855|долларов говорится|3
856|сша составила|3
857|двое находятся|3
858|собственном доме|3
859|является членом|3
860|вторник июля|3
861|территории города|3
862|летнего мужчину|3
863|оказались двое|3
864|итогам голосования|3
865|заявил долларов|3
866|сша произведена|3
867|ранее россии|3
868|июля передает|3
869|итогам долларов|3
870|вооруженного конфликта|3
871|состоится процента|3
872|авиакатастрофы поступил|3
873|конфликта сша|3
874|текущем объем|3
875|расследование делу|3
876|подорожал миллиарда|3
877|россии является|3
878|среду процента|3
879|апреля апреля|3
880|провел долларов|3
881|долларов акций|3
882|россии процента|3
883|районе конфликта|3
884|сша выросло|3
885|заявил портрет|3
886|катастрофы погибли|3
887|сша дональд|3
888|секретарь совета|3
889|зимней олимпиаде|3
890|подземных толчков|3
891|уголовные дела|3
892|человека погибли|3
893|уго чавеса|3
894|министра юстиции|3
895|июля агентство|3
896|качестве примера|3
897|последние месяцев|3
898|летний ожидается|3
899|данным медиков|3
900|свободы миллиарда|3
901|сделанных хакеры|3
902|страны планируется|3
903|ходе мониторинга|3
904|ранее переехал|3
905|тихоокеанского флота|3
906|участие дней|3
907|нападении ссылаясь|3
908|сообщил интерфаксу|3
909|инцидента находились|3
910|россии алексей|3
911|получил миллиардов|3
912|процентного пункта|3
913|участников беспорядков|3
914|словам думал|3
915|управлении мвд|3
916|принимает участие|3
917|евро торгах|3
918|расследование обстоятельств|3
919|регионах сша|3
920|пытались бороться|3
921|ранения долларов|3
922|результате смерти|3
923|составляет тысячи|3
924|стран европы|3
925|чечни рамзан|3
926|результате действий|3
927|минимальная сумма|3
928|долларов тонну|3
929|течение россии|3
930|максимальная стоимость|3
931|общей сложности|3
932|словам власти|3
933|рака умерли|3
934|происшествия выпущено|3
935|период июля|3
936|объединенных наций|3
937|пятницу октября|3
938|проектов составила|3
939|долларов проведенный|3
940|сотрудники компании|3
941|жителями россии|3
942|застрелен июля|3
943|стран крыма|3
944|служб безопасности|3
945|количество акций|3
946|пятницу миллиарда|3
947|финала кубка|3
948|приняло решение|3
949|спрос энергию|3
950|долларов рестораны|3
951|бронзовые медали|3
952|итогам мониторинга|3
953|россии сша|3
954|сша июля|3
955|агентства летний|3
956|отметил участие|3
957|происшествия находятся|3
958|судебного процессы|3
959|человека летний|3
960|честные выборы|3
961|стран миллиардов|3
962|башар асад|3
963|министр соединенного|3
964|главы администрации|3
965|стран планируется|3
966|итогам чемпионата|3
967|рф сообщил|3
968|места чп|3
969|российские власти|3
970|мвд страны|3
971|отношении российских|3
972|ранее суд|3
973|взрыв произошел|3
974|производителей крыма|3
975|страны сообщает|3
976|удалось выяснить|3
977|сотрудников компании|3
978|итогам евро|3
979|долларов сообщил|3
980|россии находятся|3
981|фигурантов дела|3
982|российских компаний|3
983|понедельник летний|3
984|хоккейной лиги|3
985|августа апреля|3
986|внесен закон|3
987|секторе газа|3
988|нанесен летний|3
989|службе мвд|3
990|бывшего суда|3
991|четырех стран|3
992|четверг тысячи|3
993|жертвами конфликта|3
994|провел годам|3
995|выборах марте|3
996|перестал появляться|3
997|теннису февраля|3
998|готовы действовать|3
999|го полка|3
1000|летнего суда|3
1001|причины произошедшего|3
1002|расследование авиакатастрофы|3
1003|мая миллиарда|3
1004|информации риа|3
1005|выигрывал кубок|3
1006|россии борис|3
1007|челси планируется|3
1008|террористической организации|3
1009|словам британский|3
1010|произошло представители|3
1011|словам профессора|3
1012|превысить миллиардов|3
1013|оборотом наркотиков|3
1014|террористических группировок|3
1015|сотрудники совета|3
1016|власти говорили|3
1017|заявил технические|3
1018|сша похитили|3
1019|сезона го|3
1020|заключен акциями|3
1021|председателем совета|3
1022|сумма кредита|3
1023|вице президент|3
1024|сша сообщил|3
1025|кабардино балкарии|3
1026|июля планируется|3
1027|полицейских автобуса|3
1028|мвд москвы|3
1029|словам журналиста|3
1030|украины итогам|3
1031|сотрудники полиции|3
1032|стран города|3
1033|таких проектов|3
1034|органов украины|3
1035|понедельник сообщалось|3
1036|сумма составила|3
1037|произошел миллиарда|3
1038|опрошенных можете|3
1039|статье руками|3
1040|вице баку|3
1041|украины виктор|3
1042|железной дороге|3
1043|словам страны|3
1044|свыше миллиардов|3
1045|заявил решение|3
1046|напомним июля|3
1047|скорость тысячи|3
1048|достигла тысячи|3
1049|период миллиарда|3
1050|произошла миллиарда|3
1051|разных стран|3
1052|безопасности безопасности|3
1053|местных жителей|3
1054|пост востоке|3
1055|процента сравнению|3
1056|информации коммерсанта|3
1057|утром апреля|3
1058|разным оценкам|3
1059|нефть подорожала|3
1060|стали миллиардов|3
1061|обмен продовольствие|3
1062|отношении возбуждено|3
1063|безопасности страны|3
1064|сша башар|3
1065|первой игре|3
1066|результате курорта|3
1067|марта итогам|3
1068|задержан месте|3
1069|членов организации|3
1070|воскресенье июня|3
1071|заместитель комитета|3
1072|очередь строгого|3
1073|массовых акций|3
1074|украины приняли|3
1075|принято власти|3
1076|годам тюрьмы|3
1077|одержал побед|3
1078|словам отмечается|3
1079|июля марта|3
1080|сто миллиардов|3
1081|цене миллиарда|3
1082|планируется увеличить|3
1083|среду мая|3
1084|интерфакс ссылкой|3
1085|втором месте|3
1086|увидела наряд|3
1087|произошедшего неизвестна|3
1088|стран возбуждено|3
1089|словам пресс|3
1090|выборах григория|3
1091|вторник марта|3
1092|мнению мвд|3
1093|опрос проводился|3
1094|противном случае|3
1095|ранее министр|3
1096|вертолет излучения|3
1097|точки зрения|3
1098|президент турции|3
1099|собеседника агентства|3
1100|готовы встретиться|3
1101|факту инцидента|3
1102|жертвами взрыва|3
1103|евро составит|3
1104|программы банка|3
1105|данным мвд|3
1106|июля долларов|3
1107|житель чечни|3
1108|составе зенита|3
1109|летний макгрегор|3
1110|запланирована июля|3
1111|пресс службы|3
1112|является созданием|3
1113|долларов локомотив|3
1114|представители оппозиции|3
1115|сообщает четверг|3
1116|депутат госдумы|3
1117|долларов произошел|3
1118|компания заявила|3
1119|конгресса сша|3
1120|четырех миллиардов|3
1121|словам стран|3
1122|состоится октября|3
1123|взрыва ранены|3
1124|ядерного оружия|3
1125|апреля утверждению|3
1126|заявила миллиарда|3
1127|украины делу|3
1128|мвд области|3
1129|середине августа|3
1130|выделить долларов|3
1131|принято рассмотрение|3
1132|погибли поездов|3
1133|выросло миллиарда|3
1134|летний вторник|3
1135|взрывного устройства|3
1136|мнению экспертов|3
1137|ранее премьер|3
1138|членов мвд|3
1139|присоединения крыма|3
1140|неоднократно подвергался|3
1141|напомним результате|3
1142|сша миллиарда|3
1143|решение мосгорсуда|3
1144|местных властей|3
1145|словам собеседника|3
1146|россии установил|3
1147|китайском транспорте|3
1148|напомним первом|3
1149|тысячи летний|3
1150|напомним процента|3
1151|владимирской области|3
1152|стран участниц|3
1153|состояться вторник|3
1154|огня ворвались|3
1155|коап рф|3
1156|южная осетия|3
1157|летний итогам|3
1158|технических ресурсов|3
1159|словам кудрина|3
1160|запланировано процента|3
1161|оказывает влияние|3
1162|акций сша|3
1163|уголовное признакам|3
1164|месте катастрофы|3
1165|результате нападения|3
1166|июля мае|3
1167|турции реджеп|3
1168|новости пресс|3
1169|проведено летнего|3
1170|бывшего министра|3
1171|заявил расследование|3
1172|сша является|3
1173|конце августа|3
1174|официальном сообщении|3
1175|украины россии|3
1176|июля тысячи|3
1177|статьи ук|3
1178|пассажиров автобуса|3
1179|контролю оборотом|3
1180|квартале опустился|3
1181|произошло летний|3
1182|взрыва летнего|3
1183|мужчина скончался|3
1184|превышает миллиардов|3
1185|состояние здоровья|3
1186|исламского государства|3
1187|напомним прокуроры|3
1188|покинуть список|3
1189|ранее источник|3
1190|героя россии|3
1191|пост губернатора|3
1192|американский инвестор|3
1193|информация намерении|3
1194|результате получили|3
1195|арестован июля|3
1196|вручения грэмми|3
