|word|wordcount
507|боевой|21
508|челси|21
509|покушение|21
510|убийстве|21
511|сообщили|21
512|нового|21
513|американских|21
514|намерен|21
515|назвал|21
516|рестораны|21
517|управлении|21
518|падения|21
519|условия|21
520|действия|21
521|среду|21
522|отношения|21
523|игры|20
524|повлекшее|20
525|парламента|20
526|украину|20
527|площади|20
528|серьезные|20
529|силе|20
530|штраф|20
531|медиков|20
532|состоящий|20
533|зарегистрирован|20
534|конца|20
535|метров|20
536|юге|20
537|аэрофлота|20
538|одном|20
539|единая|20
540|остальные|20
541|напомнил|20
542|ртс|20
543|баррель|20
544|предъявлены|20
545|массовых|20
546|чп|20
547|второго|20
548|деятельность|20
549|революции|20
550|возможность|20
551|достигла|20
552|ведомости|19
553|сергей|19
554|беженцев|19
555|российский|19
556|создании|19
557|шумахер|19
558|последним|19
559|отмечает|19
560|проведенный|19
561|ходу|19
562|понадобится|19
563|поскольку|19
564|департамента|19
565|спартак|19
566|оставив|19
567|обвинения|19
568|контракта|19
569|внесен|19
570|катастрофы|19
571|брюсселе|19
572|банка|19
573|поставку|19
574|разной|19
575|первая|19
576|минобороны|19
577|отложено|19
578|колонии|19
579|появится|19
580|цены|19
581|направлена|19
582|российские|19
583|президентских|19
584|портфель|18
585|мире|18
586|втором|18
587|водитель|18
588|заключения|18
589|дома|18
590|яблоко|18
591|федеральный|18
592|живет|18
593|управление|18
594|партии|18
595|прокуратура|18
596|конфликт|18
597|проголосовали|18
598|издания|18
599|согласно|18
600|службе|18
601|республики|18
602|взял|18
603|должности|18
604|преступления|18
605|ирана|18
606|китайском|18
607|готов|18
608|следователи|18
609|республике|18
610|аварии|18
611|действий|18
612|выросло|18
613|силовиков|18
614|объемы|18
615|милиции|18
616|оставить|18
617|создателей|18
618|весной|18
619|финала|18
620|поле|18
621|борис|17
622|семи|17
623|апреле|17
624|поступит|17
625|слова|17
626|рак|17
627|участок|17
628|партия|17
629|германия|17
630|московской|17
631|самым|17
632|мощность|17
633|выделенных|17
634|пообещала|17
635|футболистов|17
636|газпром|17
637|реформы|17
638|чемпионом|17
639|подписку|17
640|финляндии|17
641|тренер|17
642|документы|17
643|убит|17
644|ресурсов|17
645|компенсации|17
646|выиграли|17
647|которому|17
648|белоруссии|17
649|подтверждения|17
650|сети|17
651|решения|17
652|контракт|17
653|достигло|17
654|украинские|17
655|х|17
656|следствие|17
657|намерении|17
658|журналиста|17
659|падение|17
660|весит|17
661|парламент|17
662|дтп|17
663|команда|17
664|официального|17
665|получил|17
666|увеличилось|17
667|матча|17
668|расположенном|17
669|госдумы|17
670|поездов|17
671|скончались|17
672|члены|16
673|юрия|16
674|предложил|16
675|либо|16
676|жители|16
677|азии|16
678|действиях|16
679|лондоне|16
680|смерти|16
681|материалах|16
682|властям|16
683|китая|16
684|игра|16
685|помощь|16
686|которым|16
687|крушения|16
688|южной|16
689|центральной|16
690|сократилась|16
691|обнаружен|16
692|пользу|16
693|проводить|16
694|востоке|16
695|сити|16
696|станет|16
697|хоккею|16
698|сообщении|16
699|бизнесмена|16
700|свободу|16
701|лица|16
702|посты|16
703|освобожден|16
704|версии|16
705|ряде|16
706|гражданство|16
707|грозный|16
708|петербурга|16
709|вертолет|16
710|экипажа|16
711|ввели|16
712|подобных|16
713|части|16
714|пытались|16
715|практически|16
716|возрасте|16
717|возмещения|16
718|рассчитывать|16
719|например|16
720|торговой|16
721|победила|15
722|составили|15
723|подтвердили|15
724|совершено|15
725|зимней|15
726|кремле|15
727|впервые|15
728|состояние|15
729|средств|15
730|перспективных|15
731|активов|15
732|состава|15
733|манчестер|15
734|причастен|15
735|необходимости|15
736|кубометров|15
737|материалы|15
738|станцию|15
739|помощью|15
740|района|15
741|ранены|15
742|северо|15
743|недовольство|15
744|полицейских|15
745|вечером|15
746|предусмотренного|15
747|помимо|15
748|сообщения|15
749|юго|15
750|магазины|15
751|дали|15
752|занял|15
753|направлено|15
754|шахте|15
755|полиции|15
756|адвокат|15
757|новой|15
758|выступает|15
759|лидеров|15
760|выделить|15
761|сенатор|15
762|источников|15
763|розыск|15
764|рейтинге|15
765|московскому|15
766|осталось|15
767|торгах|15
768|работников|15
769|оказался|15
770|транш|15
771|пресечения|15
772|нападение|14
773|отпустили|14
774|доставлен|14
775|франция|14
776|принял|14
777|клуб|14
778|долгов|14
779|подозреваемых|14
780|прошедших|14
781|беспорядках|14
782|боеприпасов|14
783|журналисты|14
784|погиб|14
785|руководства|14
786|группа|14
787|представителя|14
788|статьи|14
789|ростове|14
790|заявили|14
791|боя|14
792|роста|14
793|тела|14
794|подорожал|14
795|получит|14
796|следует|14
797|шестеро|14
798|вооружении|14
799|властями|14
800|строительство|14
801|италии|14
802|рассказал|14
803|берега|14
804|ущерба|14
805|сильный|14
806|отеля|14
807|вооружений|14
808|заседании|14
809|действовала|14
810|наблюдается|14
811|отметим|14
812|локомотива|14
813|доллара|14
814|девушка|14
815|объявлено|14
816|весом|14
817|домашнем|14
818|первой|14
819|британец|14
820|базе|14
821|аль|14
822|регионах|14
823|выплатить|14
824|иран|14
825|сможет|14
826|пояснил|14
827|существует|14
828|физических|14
829|ирака|14
830|потратить|14
831|страну|14
832|фсб|14
833|считают|14
834|ущерб|14
835|копейки|14
836|санкции|14
837|борьбы|14
838|африки|13
839|всей|13
840|отмечают|13
841|соглашение|13
842|предварительным|13
843|одно|13
844|украиной|13
845|изданием|13
846|воды|13
847|сумел|13
848|возбудили|13
849|матч|13
850|служба|13
851|повышение|13
852|призвал|13
853|футболу|13
854|трое|13
855|групп|13
856|море|13
857|результатам|13
858|органах|13
859|предприятия|13
860|швейцарии|13
861|чемпионата|13
862|российская|13
863|американца|13
864|подтвердил|13
865|альфа|13
866|ждут|13
867|рост|13
868|участвовал|13
869|экстремистских|13
870|большинстве|13
871|покинуть|13
872|бизнесмен|13
873|помощи|13
874|людей|13
875|центр|13
876|палату|13
877|алексей|13
878|составлен|13
879|утверждает|13
880|сотрудниками|13
881|грозном|13
882|посетителей|13
883|турция|13
884|локомотив|13
885|полицией|13
886|кубок|13
887|обнаружены|13
888|жертв|13
889|мозга|13
890|депутат|13
891|аналогичный|13
892|любого|13
893|данных|13
894|докладе|13
895|сил|13
896|создание|13
897|формулы|13
898|поступил|12
899|настоящий|12
900|березовский|12
901|статья|12
902|должна|12
903|обнаружена|12
904|европейский|12
905|превышает|12
906|думаю|12
907|заключении|12
908|работает|12
909|террористических|12
910|составить|12
911|поставка|12
912|госпитализированы|12
913|серии|12
914|ужесточить|12
915|планете|12
916|группировок|12
917|процентами|12
918|й|12
919|противников|12
920|исполнителя|12
921|назначен|12
922|арестован|12
923|разным|12
924|заключен|12
925|прошлого|12
926|зависеть|12
927|общественной|12
928|строители|12
929|встрече|12
930|ожидают|12
931|депутаты|12
932|уволен|12
933|рейтинговое|12
934|потребовали|12
935|спорт|12
936|идеи|12
937|влияние|12
938|преступник|12
939|журналистам|12
940|решается|12
941|сизо|12
942|показатель|12
943|мнение|12
944|общий|12
945|благодаря|12
946|невыезде|12
947|опровергнуть|12
948|делам|12
949|строгого|12
950|находившийся|12
951|опрос|12
952|окрестностях|12
953|планируют|12
954|граждан|12
955|иордании|12
956|правам|12
957|завершении|12
958|митингов|12
959|франции|12
960|голосование|12
961|тюремного|12
962|собственность|12
963|вырос|12
964|ес|12
965|цена|12
966|пройдет|12
967|переехал|12
968|проданы|12
969|саддама|12
970|раком|12
971|пришел|12
972|цб|12
973|производителей|12
974|свобода|12
975|сообщали|12
976|октябре|12
977|мероприятии|12
978|голосования|12
979|голосовании|12
980|теракта|11
981|результаты|11
982|сердце|11
983|отправлен|11
984|бассейн|11
985|огонь|11
986|встретиться|11
987|проводится|11
988|армия|11
989|рынках|11
990|становился|11
991|вражды|11
992|сочли|11
993|министерство|11
994|территорию|11
995|армии|11
996|осенью|11
997|заявлением|11
998|одобрен|11
999|тимошенко|11
1000|возле|11
1001|встречается|11
1002|пришлось|11
1003|нынешнего|11
1004|декабря|11
1005|примерно|11
1006|инвесторов|11
1007|пак|11
1008|применением|11
1009|обратились|11
1010|ворота|11
1011|следовавший|11
1012|трамп|11
1013|телефону|11
1014|законодательства|11
1015|управлением|11
1016|устройства|11
1017|образования|11
1018|изготовление|11
1019|появлялись|11
1020|ракет|11
1021|ноги|11
1022|завершения|11
1023|участием|11
1024|вину|11
1025|набрал|11
1026|армении|11
1027|юкоса|11
1028|высокие|11
1029|подмосковном|11
1030|урагана|11
1031|планировалось|11
1032|смерть|11
1033|кндр|11
1034|сотрудничества|11
1035|коап|11
1036|критике|11
1037|задержали|11
1038|реала|11
1039|хотели|11
1040|чемпионате|11
1041|нападения|11
1042|виктор|11
1043|летевший|11
1044|столкновения|11
1045|проектом|11
1046|терроризмом|11
1047|открылись|11
1048|пришла|11
1049|наказания|11
1050|созданием|11
1051|дальнейшем|11
1052|сторону|11
1053|ценам|11
1054|убедить|11
1055|продаже|11
1056|пытаются|11
1057|мировой|11
1058|органы|11
1059|коммерсанта|11
1060|нью|11
1061|неоднократно|11
1062|решил|11
1063|настаивают|11
1064|распоряжение|11
1065|поводом|11
1066|зафиксировано|11
1067|клинтон|11
1068|вручения|11
1069|новые|11
1070|грозит|11
1071|вадим|11
1072|полагают|11
1073|селе|11
1074|действует|11
1075|компаний|11
1076|проводился|11
1077|примеру|11
1078|десятков|11
1079|открыто|11
1080|обстрела|11
1081|вскоре|11
1082|рака|11
1083|местному|11
1084|журналистов|11
1085|оборот|11
1086|музея|11
1087|бедствия|11
1088|ученых|11
1089|развитию|11
1090|запрещен|11
1091|начался|11
1092|утром|11
1093|перестал|11
1094|судна|11
1095|госдуму|11
1096|калашникова|10
1097|лиге|10
1098|барак|10
1099|обвал|10
1100|рождения|10
1101|застрелен|10
1102|стражей|10
1103|выпущено|10
1104|регионы|10
1105|расследованию|10
1106|происходили|10
1107|завершится|10
1108|адрес|10
1109|вышли|10
1110|вновь|10
1111|истребителей|10
1112|побед|10
1113|обеспечить|10
1114|состоялся|10
1115|участке|10
1116|текущего|10
1117|проблем|10
1118|вето|10
1119|гор|10
1120|означает|10
1121|обстреляли|10
1122|называл|10
1123|летних|10
1124|сектора|10
1125|спасатели|10
1126|лужков|10
1127|имеющих|10
1128|конгресса|10
1129|агента|10
1130|гибдд|10
1131|привлечены|10
1132|розыгрыша|10
1133|кореи|10
1134|выросла|10
1135|проекте|10
1136|фильме|10
1137|ситуацию|10
1138|поиск|10
1139|охраны|10
1140|моуринью|10
1141|справедливости|10
1142|организациях|10
1143|картины|10
1144|граждане|10
1145|собственности|10
1146|столкновений|10
1147|месяцы|10
1148|списке|10
1149|провести|10
1150|приговорены|10
1151|пригрозили|10
1152|остальных|10
1153|школы|10
1154|вопросу|10
1155|предложение|10
1156|ростелекома|10
1157|одна|10
1158|медицинские|10
1159|митинг|10
1160|правил|10
1161|документа|10
1162|прочего|10
1163|участники|10
1164|командиров|10
1165|другим|10
1166|геймеры|10
1167|теннису|10
1168|счета|10
1169|заместителя|10
1170|структурами|10
1171|основании|10
1172|работы|10
1173|совет|10
1174|пожар|10
1175|площадь|10
1176|владельцев|10
1177|спустя|10
1178|окончания|10
1179|египта|10
1180|госдума|10
1181|получило|10
1182|ющенко|10
1183|получает|10
1184|политик|10
1185|осетии|10
1186|молодежи|10
1187|неизвестно|10
1188|газ|10
1189|нарушении|10
1190|нападении|10
1191|начнется|10
1192|тихонов|10
1193|выезде|10
1194|протокола|10
1195|заявления|10
1196|украли|10
1197|минэнерго|10
1198|порядка|10
1199|терактов|10
1200|заключенных|10
1201|силы|10
1202|должность|10
1203|ноябре|10
1204|тура|10
1205|крым|10
1206|топливо|10
1207|причем|9
1208|проводят|9
1209|сырья|9
1210|западный|9
1211|генпрокуратуру|9
1212|грэмми|9
1213|зоне|9
1214|нападавших|9
1215|кубка|9
1216|июне|9
1217|официальный|9
1218|версия|9
1219|ведут|9
1220|недвижимости|9
1221|стюарт|9
1222|прокуратуру|9
1223|выделено|9
1224|забросил|9
1225|зарегистрировано|9
1226|уголовных|9
1227|правосудия|9
1228|сегменте|9
1229|квадратных|9
1230|смогла|9
1231|статьям|9
1232|арестованы|9
1233|аналогичным|9
1234|хочет|9
1235|составлял|9
1236|намерены|9
1237|кпрф|9
1238|денег|9
1239|здоровья|9
1240|месяц|9
1241|англии|9
1242|удалили|9
1243|первого|9
1244|аналогичная|9
1245|причины|9
1246|осужден|9
1247|руководство|9
1248|судья|9
1249|увеличение|9
1250|киеве|9
1251|днр|9
1252|разделить|9
1253|увеличил|9
1254|российскими|9
1255|марса|9
1256|депутатов|9
1257|полугода|9
1258|обороны|9
1259|товаров|9
1260|посту|9
1261|запущен|9
1262|снимался|9
1263|название|9
1264|огнестрельного|9
1265|боевых|9
1266|постепенно|9
1267|коммерсант|9
1268|британской|9
1269|эстонии|9
1270|гражданина|9
1271|руководителя|9
1272|составлять|9
1273|субботу|9
1274|четвертая|9
1275|районов|9
1276|мест|9
1277|правила|9
1278|курсу|9
1279|завели|9
1280|экономического|9
1281|обратиться|9
1282|забил|9
1283|план|9
1284|военный|9
1285|отставку|9
1286|пути|9
1287|доволен|9
1288|миру|9
1289|откажется|9
1290|появилось|9
1291|митинга|9
1292|адресу|9
1293|обвинению|9
1294|которое|9
1295|выход|9
1296|никаких|9
1297|спецслужб|9
1298|хиллари|9
1299|произведен|9
1300|войска|9
1301|ливерпуль|9
1302|выйдет|9
1303|чтении|9
1304|упали|9
1305|росту|9
1306|нескольким|9
1307|проживали|9
1308|пожаловались|9
1309|общего|9
1310|самая|9
1311|гу|9
1312|пошли|9
1313|законодатели|9
1314|подавления|9
1315|оппозиционных|9
1316|достигнуто|9
1317|принимают|9
1318|состав|9
1319|подан|9
1320|триллиона|9
1321|политических|9
1322|края|9
1323|четырьмя|9
1324|августе|9
1325|дети|9
1326|подано|9
1327|петербургского|9
1328|пределы|9
1329|автомата|9
1330|самопровозглашенной|9
1331|зарплату|9
1332|телефонов|9
1333|прошедшие|9
1334|максимальное|9
1335|попадают|9
1336|источники|9
1337|нападению|9
1338|связанные|9
1339|котором|9
1340|раскритиковал|9
1341|рассмотрено|9
1342|принят|9
1343|вертолеты|9
1344|вопросы|9
1345|грузии|9
1346|исламского|9
1347|заметил|9
1348|обвинение|9
1349|произошли|9
1350|составляют|9
1351|германию|9
1352|запрещенных|8
1353|возможности|8
1354|позволил|8
1355|участниц|8
1356|строительства|8
1357|церемония|8
1358|сообщила|8
1359|жителями|8
1360|краю|8
1361|работал|8
1362|абдул|8
1363|владимиром|8
1364|убийства|8
1365|добавили|8
1366|ста|8
1367|следующий|8
1368|цели|8
1369|ми|8
1370|хмеймим|8
1371|соперника|8
1372|севере|8
1373|американский|8
1374|признал|8
1375|полиция|8
1376|записи|8
1377|полугодие|8
1378|примут|8
1379|ворвались|8
1380|занимаются|8
1381|гривен|8
1382|открыт|8
1383|дороге|8
1384|привлечение|8
1385|хулиганство|8
1386|руководитель|8
1387|накануне|8
1388|необходимость|8
1389|уничтожили|8
1390|американские|8
1391|сроки|8
1392|свыше|8
1393|распространила|8
1394|увеличится|8
1395|рассчитывает|8
1396|жалобу|8
1397|поправки|8
1398|милиционеров|8
1399|северной|8
1400|работой|8
1401|передаче|8
1402|годы|8
1403|привести|8
1404|лишен|8
1405|русскому|8
1406|отечественной|8
1407|подачу|8
1408|диаметром|8
1409|хоккеист|8
1410|снизились|8
1411|нефти|8
1412|покинули|8
1413|заседания|8
1414|вес|8
1415|нападавшие|8
1416|упал|8
1417|последнее|8
1418|продается|8
1419|хакеры|8
1420|обеспечения|8
1421|воздуха|8
1422|издание|8
1423|пожарных|8
1424|иван|8
1425|округа|8
1426|обвинений|8
1427|выразили|8
1428|сообщают|8
1429|подписано|8
1430|нко|8
1431|россияне|8
1432|возглавляет|8
1433|менять|8
1434|выступать|8
1435|сроком|8
1436|начаться|8
1437|самолета|8
1438|дмитрия|8
1439|шайб|8
1440|выявлено|8
1441|роль|8
1442|пропал|8
1443|игре|8
1444|команду|8
1445|судебного|8
1446|порошенко|8
1447|продолжительность|8
1448|установила|8
1449|происходит|8
1450|надежда|8
1451|украинского|8
1452|выстрелил|8
1453|командой|8
1454|насчитывает|8
1455|русала|8
1456|получила|8
1457|национальной|8
1458|газеты|8
1459|коснется|8
1460|превысили|8
1461|экспертов|8
1462|языку|8
1463|минут|8
1464|важным|8
1465|процессе|8
1466|поражения|8
1467|предположили|8
1468|самолеты|8
1469|средства|8
1470|договоренности|8
1471|торговли|8
1472|разработке|8
1473|собранных|8
1474|ростом|8
1475|ракеты|8
1476|четвертой|8
1477|западной|8
1478|следующем|8
1479|атлетико|8
1480|началась|8
1481|лучший|8
1482|миллиметров|8
1483|центробанк|8
1484|избирателей|8
1485|зрения|8
1486|запланирована|8
1487|спутника|8
1488|ответ|8
1489|хусейна|8
1490|объявить|8
1491|ссср|8
1492|обстоятельств|8
1493|железной|8
1494|получат|8
1495|обладает|8
1496|открыли|8
1497|подмосковье|8
1498|политические|8
1499|уго|8
1500|исполнительной|8
1501|говорили|8
1502|фильма|8
1503|номеров|8
1504|продлится|8
1505|защиты|8
1506|предупреждения|8
1507|террористической|8
1508|политической|8
1509|связано|8
1510|полет|8
1511|сексуальной|8
1512|отверг|8
1513|вынуждены|8
1514|политическим|8
1515|коммерсантъ|8
1516|борта|8
1517|внешний|8
1518|проиграла|8
1519|представлено|8
1520|начальника|8
1521|названием|8
1522|объектами|8
1523|халатности|8
1524|взрыв|8
1525|пяти|8
1526|встретится|8
1527|республиканского|8
1528|теракт|8
1529|самых|8
1530|протеста|8
1531|приняты|8
1532|писали|8
1533|приговорили|8
1534|содержится|8
1535|чемпионат|8
1536|инфляции|8
1537|игроком|8
1538|петр|8
1539|землю|8
1540|народа|8
1541|сочи|8
1542|выразил|7
1543|коалиции|7
1544|председателем|7
1545|взятки|7
1546|установлены|7
1547|создано|7
1548|основном|7
1549|правильно|7
1550|проведет|7
1551|невозможно|7
1552|технических|7
1553|больнице|7
1554|недостаток|7
1555|совершен|7
1556|максимальная|7
1557|прокурора|7
1558|сутки|7
1559|используется|7
1560|членом|7
1561|представителей|7
1562|спецоперации|7
1563|аэропорта|7
1564|реакторов|7
1565|территориях|7
1566|политики|7
1567|порту|7
1568|тасс|7
1569|серия|7
1570|центре|7
1571|университета|7
1572|продовольствие|7
1573|пассажир|7
1574|сделок|7
1575|аэрофлот|7
1576|оказывает|7
1577|распоряжению|7
1578|директоров|7
1579|система|7
1580|общей|7
1581|получал|7
1582|дипломатов|7
1583|оценкам|7
1584|помощник|7
1585|сведениям|7
1586|проживают|7
1587|президенты|7
1588|зону|7
1589|операций|7
1590|учениях|7
1591|билетов|7
1592|интерес|7
1593|военную|7
1594|камчатского|7
1595|набрать|7
1596|гендиректор|7
1597|путина|7
1598|имеется|7
1599|стокгольме|7
1600|создали|7
1601|съемках|7
1602|приговорен|7
1603|партий|7
1604|незаконный|7
1605|направлен|7
1606|продовольствия|7
1607|медведева|7
1608|закона|7
1609|принадлежит|7
1610|неизвестны|7
1611|назывались|7
1612|проспекте|7
1613|ножом|7
1614|объявили|7
1615|запросов|7
1616|выборами|7
1617|полностью|7
1618|объявлена|7
1619|экономические|7
1620|официальные|7
1621|мид|7
1622|спартака|7
1623|остался|7
1624|одну|7
1625|северный|7
1626|очка|7
1627|иракский|7
1628|изначально|7
1629|предприятиям|7
1630|палаты|7
1631|построены|7
1632|ролан|7
1633|группы|7
1634|транспорте|7
1635|запах|7
1636|отмечалось|7
1637|уничтожению|7
1638|бурджанадзе|7
1639|мексики|7
1640|лидером|7
1641|подчеркивается|7
1642|границу|7
1643|миллиард|7
1644|отказался|7
1645|футбола|7
1646|сократились|7
1647|построена|7
1648|моменту|7
1649|брауна|7
1650|дефицит|7
1651|организаторов|7
1652|степень|7
1653|заявив|7
1654|встреча|7
