|word|wordcount
340|провел|38
341|отказался|38
342|пассажиров|37
343|органов|37
344|региона|37
345|вооруженных|37
346|санкций|37
347|источники|37
348|игры|37
349|украина|37
350|ряде|37
351|участия|37
352|задержан|37
353|органы|37
354|расследования|37
355|документы|36
356|представителя|36
357|денег|36
358|первой|36
359|использовать|36
360|матче|36
361|данные|36
362|южной|36
363|пятницу|36
364|месяцев|36
365|состоянии|36
366|нападения|36
367|цена|36
368|годы|36
369|годов|36
370|смерти|36
371|фсб|35
372|говорится|35
373|кубометров|35
374|журналистов|35
375|копеек|35
376|принять|35
377|самолетов|35
378|бюджета|35
379|курс|35
380|режима|35
381|полицейских|35
382|вскоре|35
383|впоследствии|35
384|бывший|35
385|принято|35
386|кодекса|35
387|военного|34
388|находился|34
389|новой|34
390|нато|34
391|проект|34
392|первом|34
393|нового|34
394|сергей|34
395|размере|34
396|россиян|34
397|банков|34
398|совет|34
399|выступил|34
400|средства|34
401|цб|34
402|американского|34
403|идет|34
404|взрыва|34
405|показатель|34
406|семи|34
407|ранены|33
408|падение|33
409|документ|33
410|провести|33
411|либо|33
412|программы|33
413|палаты|33
414|мире|33
415|федеральной|33
416|экономики|33
417|подписал|33
418|спустя|33
419|жилья|33
420|клуба|33
421|пострадавших|33
422|выяснилось|33
423|состав|33
424|субботу|33
425|боевиков|33
426|некоторое|33
427|первое|33
428|апреле|33
429|комиссии|33
430|утверждает|33
431|нашли|33
432|некоторые|33
433|министерства|32
434|городах|32
435|жители|32
436|своем|32
437|службе|32
438|востоке|32
439|новых|32
440|странах|32
441|финансов|32
442|пояснил|32
443|районе|32
444|рост|32
445|депутат|32
446|зрения|32
447|й|32
448|причины|32
449|точки|32
450|центре|32
451|американские|32
452|мид|32
453|меры|31
454|вышел|31
455|производства|31
456|здания|31
457|ряда|31
458|относительно|31
459|следственного|31
460|четырех|31
461|московской|31
462|борту|31
463|правительству|31
464|источник|31
465|минобороны|31
466|проблем|31
467|медведев|31
468|места|31
469|встреча|31
470|внутренних|31
471|неделю|31
472|законопроект|31
473|предполагается|31
474|неоднократно|31
475|дни|30
476|установлены|30
477|петербурга|30
478|действий|30
479|страну|30
480|единиц|30
481|интернет|30
482|заявлением|30
483|владимира|30
484|суда|30
485|факт|30
486|отказались|30
487|правительстве|30
488|лично|30
489|директоров|30
490|губернатора|30
491|издание|30
492|официальный|30
493|единой|30
494|украину|30
495|тимошенко|30
496|произошла|30
497|принял|30
498|митинг|29
499|контракт|29
500|предварительным|29
501|имена|29
502|гривен|29
503|кубка|29
504|виде|29
505|американских|29
506|погиб|29
507|дорожного|29
508|техники|29
509|израиля|29
510|полностью|29
511|смогут|29
512|российская|29
513|штаба|29
514|судна|29
515|победы|29
516|депутаты|29
517|первого|29
518|оценкам|29
519|признал|29
520|акцию|29
521|союза|28
522|ввп|28
523|создании|28
524|сайт|28
525|здание|28
526|станет|28
527|матч|28
528|петербурге|28
529|полномочий|28
530|некоторых|28
531|украинской|28
532|официальном|28
533|деятельности|28
534|америке|28
535|третьего|28
536|игр|28
537|ведет|28
538|главного|28
539|самых|28
540|намерен|28
541|право|28
542|юрий|28
543|раза|28
544|каких|28
545|лишения|28
546|данный|28
547|рынка|28
548|заявление|28
549|порошенко|28
550|годом|27
551|киева|27
552|занимает|27
553|начали|27
554|федеральный|27
555|никаких|27
556|клуб|27
557|большинство|27
558|уточняется|27
559|северной|27
560|иностранных|27
561|призвал|27
562|розыск|27
563|ираке|27
564|фильм|27
565|украинских|27
566|преступления|27
567|скоростью|27
568|первых|27
569|прошел|27
570|телеканал|27
571|составил|27
572|летом|27
573|евросоюза|27
574|ммвб|27
575|должность|27
576|проходит|27
577|центра|27
578|челси|27
579|одним|27
580|показателю|27
581|спорта|26
582|милиции|26
583|великобритании|26
584|позднее|26
585|принимать|26
586|следователи|26
587|флота|26
588|помощью|26
589|набрал|26
590|июне|26
591|агентству|26
592|военные|26
593|мэра|26
594|документа|26
595|количество|26
596|санкции|26
597|войска|26
598|конфликта|26
599|истории|26
600|областной|26
601|четверо|26
602|полицейские|26
603|добавим|26
604|новостей|26
605|предприятия|26
606|международного|26
607|прошлого|26
608|смогли|26
609|сборная|26
610|сентябре|26
611|убийстве|26
612|дальнейшем|25
613|одном|25
614|фонд|25
615|чемпионате|25
616|руководства|25
617|соглашения|25
618|вести|25
619|кризиса|25
620|посольства|25
621|тюрьмы|25
622|контракта|25
623|индексы|25
624|виктора|25
625|ес|25
626|квартире|25
627|площади|25
628|проблемы|25
629|сессии|25
630|государственной|25
631|михаил|25
632|обратился|25
633|посту|25
634|лиц|25
635|реализации|25
636|убиты|25
637|сутки|25
638|прокат|25
639|фунтов|25
640|частных|25
641|ирака|24
642|крупных|24
643|серии|24
644|увеличить|24
645|иране|24
646|соответственно|24
647|сочи|24
648|порядок|24
649|парламент|24
650|цены|24
651|государство|24
652|спорт|24
653|газпром|24
654|ситуацию|24
655|скончался|24
656|закона|24
657|назвал|24
658|тела|24
659|нарушение|24
660|экономика|24
661|пришли|24
662|игра|24
663|оппозиции|24
664|сети|24
665|иска|24
666|выручка|24
667|считают|24
668|ирана|24
669|агентства|24
670|европе|24
671|соглашение|24
672|восьми|24
673|интерфаксу|24
674|россияне|24
675|помощь|24
676|услуги|24
677|общую|24
678|крыму|24
679|план|24
680|обороны|24
681|полицию|24
682|сообщила|24
683|установить|24
684|семьи|24
685|алексей|24
686|степени|23
687|снижение|23
688|неделе|23
689|комитет|23
690|большая|23
691|аэропорту|23
692|сторонников|23
693|вопроса|23
694|чемпионов|23
695|первая|23
696|состава|23
697|должности|23
698|пострадал|23
699|картины|23
700|станут|23
701|лдпр|23
702|преступлений|23
703|регионах|23
704|днем|23
705|наказание|23
706|матча|23
707|получила|23
708|основных|23
709|цска|23
710|чемпионат|23
711|фильма|23
712|коалиции|23
713|осталось|23
714|поставок|23
715|правоохранительные|23
716|участники|23
717|лондоне|23
718|гувд|23
719|отношения|23
720|экономического|23
721|китай|23
722|объектов|23
723|расходы|23
724|станции|23
725|добавил|22
726|прибыли|22
727|напоминает|22
728|секретарь|22
729|крым|22
730|западе|22
731|сотрудника|22
732|придется|22
733|завершении|22
734|работают|22
735|нарушения|22
736|доля|22
737|системы|22
738|выхода|22
739|самолета|22
740|действующий|22
741|правительство|22
742|представлен|22
743|проголосовали|22
744|провели|22
745|данных|22
746|экипаж|22
747|терактов|22
748|десяти|22
749|авторы|22
750|попали|22
751|превышает|22
752|нефти|22
753|переговорах|22
754|создание|22
755|деятельность|22
756|пообещал|22
757|тысячу|22
758|уровень|22
759|произошедшего|22
760|президентом|22
761|прошли|22
762|столице|22
763|мировой|22
764|голосования|21
765|начальника|21
766|генерал|21
767|другим|21
768|столкновения|21
769|приняла|21
770|вошли|21
771|месяц|21
772|пути|21
773|граждане|21
774|федеральных|21
775|имеют|21
776|кндр|21
777|чиновники|21
778|продажу|21
779|обмен|21
780|армии|21
781|зафиксировано|21
782|азербайджана|21
783|специалисты|21
784|журналистам|21
785|сообщение|21
786|телеканала|21
787|рассказала|21
788|объявил|21
789|целью|21
790|поле|21
791|теракта|21
792|самым|21
793|района|21
794|международный|21
795|радиостанции|21
796|подписей|21
797|принадлежит|21
798|назвали|21
799|лукашенко|21
800|министров|21
801|арестован|21
802|больницы|21
803|спасатели|21
804|трети|21
805|объявили|21
806|поэтому|21
807|конца|21
808|началась|21
809|сотрудниками|21
810|ученые|21
811|работал|20
812|властям|20
813|нью|20
814|лидером|20
815|момента|20
816|дтп|20
817|остались|20
818|стерлингов|20
819|недель|20
820|третьем|20
821|образования|20
822|церемонии|20
823|предложение|20
824|цели|20
825|обязанности|20
826|речь|20
827|прекращении|20
828|саудовской|20
829|накануне|20
830|тура|20
831|петр|20
832|катастрофы|20
833|сергея|20
834|местных|20
835|обе|20
836|видео|20
837|газпрома|20
838|площадь|20
839|своим|20
840|участвовали|20
841|выше|20
842|лидеры|20
843|западном|20
844|официальных|20
845|падения|20
846|странами|20
847|китая|20
848|условиях|20
849|советского|20
850|которым|20
851|центр|20
852|права|20
853|японии|20
854|угрозе|20
855|поставки|20
856|аравии|20
857|спикера|20
858|уровня|20
859|кампании|20
860|подробности|20
861|общего|20
862|латвии|20
863|будущем|20
864|международных|20
865|руководство|20
866|пункта|20
867|местные|20
868|подозреваемых|20
869|депутатов|20
870|милицию|20
871|опубликован|20
872|первые|20
873|прокуратуры|20
874|сегодняшний|20
875|втором|20
876|ликвидации|19
877|начнется|19
878|кпрф|19
879|предстоит|19
880|спецслужб|19
881|следствием|19
882|отделения|19
883|доходов|19
884|проведения|19
885|решил|19
886|помимо|19
887|кандидатов|19
888|октябрь|19
889|конфликт|19
890|дал|19
891|футболу|19
892|тбилиси|19
893|американский|19
894|середине|19
895|зоне|19
896|завершить|19
897|торговой|19
898|заседании|19
899|сообщении|19
900|предусматривает|19
901|обвинил|19
902|возрасте|19
903|строительства|19
904|российским|19
905|числа|19
906|рынок|19
907|средней|19
908|роста|19
909|текущего|19
910|александр|19
911|направлены|19
912|ребенка|19
913|испании|19
914|гражданин|19
915|сезона|19
916|верховной|19
917|взрыв|19
918|движение|19
919|начал|19
920|пояснили|19
921|комиссия|19
922|начался|19
923|оружие|19
924|следует|19
925|отставку|19
926|поручил|19
927|самостоятельно|19
928|попасть|19
929|возможности|19
930|обнаружили|19
931|сезоне|19
932|новую|19
933|квартале|19
934|конференции|19
935|называется|19
936|населения|19
937|кадыров|19
938|бизнесмена|19
939|фонда|19
940|плану|19
941|минимум|19
942|годах|19
943|переговоры|19
944|заседание|19
945|позиции|19
946|мэр|19
947|боев|19
948|американской|18
949|культуры|18
950|группировки|18
951|например|18
952|новым|18
953|чехии|18
954|политик|18
955|центральном|18
956|организация|18
957|реформы|18
958|многие|18
959|египта|18
960|ющенко|18
961|упали|18
962|утра|18
963|администрация|18
964|жертвами|18
965|авиакомпании|18
966|бизнеса|18
967|ставки|18
968|оказалась|18
969|попытки|18
970|скорость|18
971|отметки|18
972|состояться|18
973|последнее|18
974|считается|18
975|операций|18
976|директора|18
977|пунктов|18
978|аэропорта|18
979|выйдет|18
980|официальным|18
981|федерального|18
982|коммерсант|18
983|принят|18
984|уровне|18
985|часа|18
986|отделение|18
987|предложения|18
988|отношению|18
989|респондентов|18
990|сделки|18
991|закрытии|18
992|поддержать|18
993|турнир|18
994|службу|18
995|олег|18
996|выросла|18
997|команда|18
998|основном|18
999|назначен|18
1000|главным|18
1001|запрос|18
1002|организаторы|18
1003|работу|18
1004|признали|18
1005|отмечают|18
1006|края|18
1007|сведениям|18
1008|участка|18
1009|прибыль|18
1010|результаты|18
1011|активисты|18
1012|работ|18
1013|задержали|18
1014|финансовых|18
1015|номер|18
1016|англии|18
1017|налоговой|18
1018|президентских|18
1019|объявила|18
1020|полученных|17
1021|сфере|17
1022|руководитель|17
1023|временно|17
1024|осенью|17
1025|никак|17
1026|проводится|17
1027|саакашвили|17
1028|итоги|17
1029|бюджет|17
1030|гражданами|17
1031|жкх|17
1032|второго|17
1033|заключения|17
1034|академии|17
1035|прав|17
1036|арестом|17
1037|назначил|17
1038|возле|17
1039|примут|17
1040|силовых|17
1041|участием|17
1042|солдат|17
1043|центробанк|17
1044|матчах|17
1045|полутора|17
1046|убийство|17
1047|плана|17
1048|сможет|17
1049|анжи|17
1050|втб|17
1051|встречи|17
1052|плен|17
1053|фондовые|17
1054|требует|17
1055|мероприятия|17
1056|общий|17
1057|трампа|17
1058|российском|17
1059|водитель|17
1060|которому|17
1061|науки|17
1062|которое|17
1063|переговоров|17
1064|одно|17
1065|случившемся|17
1066|произошедшее|17
1067|легкой|17
1068|пропаже|17
1069|заседания|17
1070|имущества|17
1071|обыски|17
1072|адвокат|17
1073|активно|17
1074|августе|17
1075|газете|17
1076|избирательных|17
1077|спикер|17
1078|новая|17
1079|подобных|17
1080|эфире|17
1081|московского|17
1082|организаций|17
1083|государственных|17
1084|сектора|17
1085|госдума|17
1086|октябре|17
1087|свыше|17
1088|случаев|17
1089|бюро|17
1090|комплекса|16
1091|территорию|16
1092|проведении|16
1093|ответ|16
1094|транспорта|16
1095|популярным|16
1096|операцию|16
1097|протяжении|16
1098|рады|16
1099|покинуть|16
1100|называются|16
1101|вновь|16
1102|значительно|16
1103|ввс|16
1104|гражданина|16
1105|предложили|16
1106|бюджете|16
1107|военно|16
1108|европейского|16
1109|сроки|16
1110|билеты|16
1111|регистрации|16
1112|вступил|16
1113|планируют|16
1114|резко|16
1115|торговли|16
1116|доллар|16
1117|оценивается|16
1118|утверждают|16
1119|травмы|16
1120|обвинили|16
1121|проводили|16
1122|суде|16
1123|служба|16
1124|даст|16
1125|чечни|16
1126|врачи|16
1127|штраф|16
1128|поддержки|16
1129|нтв|16
1130|отметили|16
1131|источников|16
1132|приводит|16
1133|говоря|16
1134|очка|16
1135|задержанных|16
1136|берегу|16
1137|производство|16
1138|связано|16
1139|вопросу|16
1140|европейских|16
1141|белого|16
1142|московский|16
1143|мужчин|16
1144|восточной|16
1145|состояние|16
1146|сыграет|16
1147|процесса|16
1148|остается|16
1149|выход|16
1150|партия|16
1151|ежегодно|16
1152|кандидата|16
1153|группировка|16
1154|получать|16
1155|столицы|16
1156|госдумы|16
1157|процент|16
1158|главой|16
1159|изъяли|16
1160|следствие|16
1161|подготовки|16
1162|таких|16
1163|машины|16
1164|офисе|16
1165|полетов|16
1166|недели|16
1167|министерство|16
1168|виновным|16
1169|вертолета|16
1170|топ|16
1171|школы|16
1172|продолжить|16
1173|пройдут|16
1174|департамент|16
1175|пришлось|16
1176|позицию|16
1177|изъяты|16
1178|огня|16
1179|доставили|16
1180|официальной|16
1181|милиционеров|16
1182|опек|15
1183|арест|15
1184|офф|15
1185|топлива|15
1186|правам|15
1187|юстиции|15
1188|обвинение|15
1189|разработке|15
1190|провела|15
1191|налога|15
1192|избирательной|15
1193|подготовке|15
1194|ведется|15
1195|могли|15
1196|потребовал|15
1197|какие|15
1198|выясняются|15
1199|необходимости|15
1200|плей|15
1201|доставлены|15
1202|больницу|15
1203|проходил|15
1204|вернулся|15
1205|автомобиле|15
1206|мвф|15
1207|домой|15
1208|требовали|15
1209|первую|15
1210|устройство|15
1211|премьера|15
1212|готов|15
1213|договориться|15
1214|условия|15
1215|документе|15
1216|такого|15
1217|преступников|15
1218|займет|15
1219|границы|15
1220|особо|15
1221|условий|15
1222|продолжает|15
1223|избирателей|15
1224|прокуратура|15
1225|составляют|15
1226|вашингтона|15
1227|секторе|15
1228|десятков|15
1229|голосование|15
1230|городской|15
1231|полицией|15
1232|состоялась|15
1233|эксперты|15
1234|поводу|15
1235|конкурса|15
1236|заявления|15
1237|проверка|15
1238|несмотря|15
1239|эксплуатации|15
1240|канала|15
1241|тяжести|15
1242|депутата|15
1243|аналитиков|15
1244|различной|15
1245|встрече|15
1246|единая|15
1247|услуг|15
1248|признать|15
1249|очевидцев|15
1250|смог|15
1251|отпустили|15
1252|касается|15
1253|вызвали|15
1254|украинцев|15
1255|появилась|15
1256|судом|15
1257|дата|15
1258|экс|15
1259|нафтогаз|15
1260|кавказе|15
1261|мяч|15
1262|полтора|15
1263|северо|15
1264|работает|15
1265|введение|15
1266|разных|15
1267|интересах|15
1268|структур|15
1269|силу|15
1270|ресурсов|15
1271|июле|15
1272|поднялся|15
1273|событий|15
1274|последствий|15
1275|интервью|15
1276|инициативой|15
1277|подмосковье|15
1278|москву|15
1279|создана|15
1280|журналистами|15
1281|произошли|15
1282|мошенничестве|14
1283|инициативе|14
1284|чтении|14
1285|народного|14
1286|группу|14
1287|состоятся|14
1288|преступной|14
1289|требования|14
1290|миссии|14
1291|резервов|14
1292|цель|14
1293|совершения|14
1294|военное|14
1295|официальное|14
1296|решили|14
1297|преступники|14
1298|студентов|14
1299|избежать|14
1300|владимиром|14
1301|органах|14
1302|высокий|14
1303|инвестиций|14
1304|намерении|14
1305|киев|14
1306|продажи|14
1307|евгений|14
1308|рубль|14
1309|дочери|14
1310|поддерживает|14
1311|суток|14
1312|окончания|14
1313|инициативы|14
1314|стоить|14
1315|изданию|14
1316|акция|14
1317|машине|14
1318|попытались|14
1319|наркотиков|14
1320|начало|14
1321|находящихся|14
1322|получают|14
1323|сняты|14
1324|ракет|14
1325|каждой|14
1326|оказалось|14
1327|автомобиля|14
1328|последних|14
1329|вооруженный|14
1330|округа|14
1331|планировалось|14
1332|получит|14
1333|бразилии|14
1334|рассмотрение|14
1335|неизвестны|14
1336|процесс|14
1337|предъявлены|14
1338|процедура|14
1339|учетом|14
1340|приговор|14
1341|взяли|14
1342|заложников|14
1343|официальные|14
1344|террористов|14
1345|бизнес|14
1346|финансового|14
1347|подозреваемого|14
1348|форвард|14
1349|бизнесмен|14
1350|путиным|14
1351|пользователей|14
1352|мигрантов|14
1353|разным|14
1354|веществ|14
1355|пройти|14
1356|иран|14
1357|европу|14
1358|смерть|14
1359|погибшего|14
1360|форме|14
1361|этапа|14
1362|борис|14
1363|председатель|14
1364|лужков|14
1365|телефон|14
1366|установлено|14
1367|вопросы|14
1368|совершил|14
1369|футболист|14
1370|целях|14
1371|первым|14
1372|украинские|14
1373|торгов|14
1374|городов|14
1375|чиновника|14
1376|турнира|14
1377|начались|14
1378|квартир|14
1379|парка|14
1380|ук|14
1381|женщин|14
1382|программе|14
1383|международной|14
1384|продолжается|14
1385|убит|14
1386|причастности|14
1387|угрозу|14
1388|выступления|14
1389|отца|14
1390|игроков|14
1391|совершить|14
1392|ингушетии|14
1393|проведена|14
1394|назвала|14
1395|система|14
1396|снг|14
1397|проходят|14
1398|составили|14
1399|андрей|14
1400|атлетике|14
1401|арестованы|14
1402|театра|14
1403|ответственность|14
1404|свободу|13
1405|новое|13
1406|земли|13
1407|зафиксирован|13
1408|заявило|13
1409|коррупции|13
1410|инвестиции|13
1411|имени|13
1412|работе|13
1413|выступал|13
1414|руководителя|13
1415|изменения|13
1416|дала|13
1417|адрес|13
1418|входит|13
1419|той|13
1420|дороге|13
1421|больницах|13
1422|приехать|13
1423|пределами|13
1424|приходится|13
1425|подать|13
1426|область|13
1427|активе|13
1428|краснодар|13
1429|виктор|13
1430|рассчитывает|13
1431|штаб|13
1432|пентагона|13
1433|подозрению|13
1434|задержаны|13
1435|игрока|13
1436|транспортных|13
1437|италии|13
1438|победа|13
1439|используются|13
1440|беспорядки|13
1441|намерена|13
1442|замминистра|13
1443|собираются|13
1444|ради|13
1445|пропал|13
1446|существует|13
1447|индекс|13
1448|запрещающий|13
1449|соответствующее|13
1450|пожара|13
1451|встречался|13
1452|декабре|13
1453|самолеты|13
1454|зарубежных|13
1455|атаки|13
1456|действовать|13
1457|лондона|13
1458|подтвердили|13
1459|пользу|13
1460|количества|13
1461|долги|13
1462|причин|13
1463|спасти|13
1464|неподалеку|13
1465|давлением|13
1466|динамо|13
1467|поддержали|13
1468|союз|13
1469|месту|13
1470|взятки|13
1471|пятеро|13
1472|учений|13
1473|каеды|13
1474|просьбе|13
1475|остальные|13
1476|известен|13
1477|голосов|13
1478|выразил|13
1479|дональда|13
1480|руководству|13
1481|сообщали|13
1482|матвиенко|13
1483|заместителя|13
1484|властями|13
1485|снижения|13
1486|женщину|13
1487|назывались|13
1488|генерального|13
1489|систему|13
1490|рабочих|13
1491|соответствии|13
1492|роль|13
1493|скр|13
1494|думы|13
1495|проводить|13
1496|пилот|13
1497|государств|13
1498|кораблей|13
1499|заявку|13
1500|предприятий|13
1501|автомобилей|13
1502|повысить|13
1503|посетителей|13
1504|сообщения|13
1505|формирования|13
1506|предположительно|13
1507|завода|13
1508|гражданство|13
1509|состоянию|13
1510|вышла|13
1511|одновременно|13
1512|видимости|13
1513|губернатор|13
1514|содержание|13
1515|тяжких|13
1516|тело|13
1517|следственный|13
1518|линии|13
1519|инвесторов|13
1520|свидетелей|13
1521|борьбы|13
1522|сын|13
1523|хамас|13
1524|сообщению|13
1525|класса|13
1526|общее|13
1527|отрасли|13
1528|изначально|13
1529|феврале|13
1530|сведения|13
1531|ситуации|13
1532|якобы|13
1533|здании|13
1534|дали|13
1535|вузов|13
1536|народный|13
1537|михаила|13
1538|введен|13
1539|активов|13
1540|знак|13
1541|супруги|13
1542|су|13
1543|развивать|13
1544|получения|13
1545|предлагает|13
1546|скорее|13
1547|длина|12
1548|занимается|12
1549|социальной|12
1550|катастрофе|12
1551|полицейский|12
1552|контроль|12
1553|состоит|12
1554|обратились|12
1555|пишут|12
1556|радиостанция|12
1557|четвертой|12
1558|преступление|12
1559|общественного|12
1560|назначены|12
1561|захватили|12
1562|организацию|12
1563|ведомости|12
1564|нидерландов|12
1565|мере|12
1566|турцию|12
1567|получение|12
1568|электричества|12
1569|региональном|12
1570|групп|12
1571|подписания|12
1572|появились|12
1573|менять|12
1574|создан|12
1575|направлении|12
1576|друга|12
1577|скрыться|12
1578|следующий|12
1579|ртс|12
1580|очков|12
1581|увеличение|12
1582|появилось|12
1583|рбк|12
1584|московских|12
1585|местах|12
1586|обойдется|12
1587|пришел|12
1588|стражу|12
1589|неизвестна|12
1590|банки|12
1591|насчитывается|12
1592|желании|12
1593|государству|12
1594|признан|12
1595|полета|12
1596|текущем|12
1597|скп|12
1598|команду|12
1599|отдельных|12
1600|терроризма|12
1601|оставаться|12
1602|специально|12
1603|повреждения|12
1604|ноябре|12
1605|заключении|12
1606|бензин|12
1607|достаточно|12
1608|азии|12
1609|цик|12
1610|сотрудник|12
1611|изменений|12
1612|напал|12
1613|подразделений|12
1614|кандидатуру|12
1615|медиа|12
1616|житель|12
1617|боевики|12
1618|разрешение|12
1619|потребовали|12
1620|усилия|12
1621|футболисты|12
1622|донбассе|12
1623|скандал|12
1624|остальных|12
1625|категорически|12
1626|превысил|12
1627|террорист|12
1628|силами|12
1629|частью|12
1630|создания|12
1631|системе|12
1632|верховный|12
1633|команд|12
1634|президентские|12
1635|оказались|12
1636|встречу|12
1637|греции|12
1638|аресте|12
1639|партий|12
1640|попросили|12
1641|обнаружено|12
1642|виталий|12
1643|согласие|12
1644|гражданства|12
1645|мест|12
1646|торгах|12
1647|высокопоставленных|12
1648|устройства|12
1649|государственного|12
1650|региональных|12
1651|задолженность|12
1652|двумя|12
1653|возбудил|12
1654|статус|12
1655|боевых|12
1656|сократилась|12
1657|участок|12
1658|среднем|12
1659|зафиксированы|12
1660|смертник|12
1661|экспертов|12
1662|уполномоченного|12
1663|занимал|12
1664|россиянин|12
1665|квартиру|12
1666|попал|12
1667|прогноз|12
1668|связь|12
1669|остановлен|12
1670|транспортного|12
1671|достигает|12
1672|расходов|12
1673|развитию|12
1674|космической|12
1675|вашингтоне|12
