|word|wordcount
184|общее число погибших|4
185|словам представителя штаба|4
186|президента башара асада|4
187|сотрудников правоохранительных органов|4
188|риа новости полученной|4
189|теннисист марат сафин|4
190|министр дмитрий медведев|4
191|замминистра экономического развития|4
192|награждения лауреатов намечена|4
193|арбитражный суд москвы|4
194|спорта виталий мутко|4
195|рамках расследования дела|4
196|юго востоке москвы|4
197|числятся пропавшими вести|4
198|фондовые индексы закрылись|4
199|размере миллиона рублей|4
200|пишет газета новостей|4
201|составила триллиона рублей|4
202|сработало взрывное устройство|3
203|источники близкие руководству|3
204|москве подчеркивают процедура|3
205|курс доллара превысил|3
206|отмывании денег полученных|3
207|заместитель председателя комитета|3
208|совета федерации валентина|3
209|вырос процента сравнению|3
210|времен великой отечественной|3
211|ссылкой источники правоохранительных|3
212|составила квадратных метров|3
213|путина дмитрий песков|3
214|депутат государственной думы|3
215|инцидент произошел присутствии|3
216|административного округа москвы|3
217|путин поручил правительству|3
218|петр порошенко заявил|3
219|сравнению предыдущим показателем|3
220|премьер министр страны|3
221|слова передает риа|3
222|владимир путин поручил|3
223|встреча завершилась счетом|3
224|иск арбитражный суд|3
225|газопровода северный поток|3
226|гривен миллиона долларов|3
227|данным правоохранительных органов|3
228|какие либо иные|3
229|причинение вреда здоровью|3
230|президента барака обамы|3
231|триллиона рублей процента|3
232|общую сумму миллиардов|3
233|районе населенного пункта|3
234|премьер министра страны|3
235|следственного управления следственного|3
236|интерфаксу пресс службе|3
237|вооруженных сил украины|3
238|взлета самолет исчез|3
239|особо тяжких особо|3
240|сравнению предыдущим месяцем|3
241|женщину взяли стражу|3
242|сумма иска составила|3
243|участие боевых действиях|3
244|частности авторы роликов|3
245|президент страны петр|3
246|приговор обвиняемым делу|3
247|истцы требовали обязать|3
248|риа новости сообщает|3
249|глава чечни рамзан|3
250|таким образом общее|3
251|национальной хоккейной лиги|3
252|передает интерфакс ссылкой|3
253|управление следственного комитета|3
254|индексы закрылись минусе|3
255|лидер лдпр владимир|3
256|спикер совета федерации|3
257|возбудил уголовное статье|3
258|группировки исламское государство|3
259|стало плохое состояние|3
260|исполняющего обязанности главы|3
261|федерации валентина матвиенко|3
262|мэр москвы юрий|3
263|сообщили интерфаксу пресс|3
264|ммвб вырос процента|3
265|глава всемирного банка|3
266|составила миллиона долларов|3
267|рублей миллиардов рублей|3
268|чемпионата европы футболу|3
269|конфликт донбассе начался|3
270|курс доллара копеек|3
271|сообщает радиостанция эхо|3
272|составляет миллиардов рублей|3
273|страны петр порошенко|3
274|олимпийский комитет мок|3
275|чемпионате кхл ска|3
276|мошенничестве отмывании денег|3
277|пост уполномоченного правам|3
278|образом общее число|3
279|премьер министр владимир|3
280|компания планирует запустить|3
281|общий объем рынка|3
282|источники правоохранительных органах|3
283|миллиардов рублей евро|3
284|сведениям эха москвы|3
285|управления следственного комитета|3
286|срок тюремного заключения|3
287|юрий лужков подписал|3
288|комитет возбудил уголовное|3
289|общей сложности миллиардов|3
290|словам главы государства|3
291|рассказала изданию представительница|3
292|пост главы государства|3
293|исламское государство иг|3
294|российской академии театрального|3
295|радиостанции эхо москвы|3
296|конце х годов|3
297|превышении служебных полномочий|3
298|условиях глобального кризиса|3
299|лидера владимира путина|3
300|широкий общественный резонанс|3
301|рассказал министр спорта|3
302|развивать скорость километров|3
303|участников акции протеста|3
304|министр спорта россии|3
305|следственное управление ск|3
306|ходе антитеррористической операции|3
307|источник риа новости|3
308|триллиона рублей триллиона|3
309|квадратных метров социального|3
310|тренером сборной россии|3
311|метров социального жилья|3
312|официальный представитель кремля|3
313|новости ссылкой представителей|3
314|служба безопасности украины|3
315|противном случае оппозиционеры|3
316|экипаж судна состоит|3
317|уголовное статье уголовного|3
318|сборной россии футболу|3
319|секретарь президента россии|3
320|происшествия работают сотрудники|3
321|странах латинской америки|3
322|телеканалу рен тв|3
323|решение верховного суда|3
324|чечни рамзан кадыров|3
325|странах восточной европы|3
326|рассказала телеканалу рен|3
327|депутаты государственной думы|3
328|результате инцидента ранены|3
329|общая протяженность трассы|3
330|предварительным данным причиной|3
331|состоянии повышенной готовности|3
332|суд назначил наказание|3
333|объявлен международный розыск|3
334|пост премьер министра|3
335|виталий мутко заявил|3
336|ряде регионов россии|3
337|составила миллиардов рублей|3
338|опросе приняли участие|3
339|особо тяжких преступлений|3
340|министерство экономического развития|3
341|итогам третьего периода|3
342|международный валютный фонд|3
343|пояснительной записке законопроекту|3
344|пресс секретарь президента|3
345|семи туров чемпионата|3
346|законопроект внесен госдуму|3
347|министр владимир путин|3
348|премьер министр дмитрий|3
349|следственный комитет возбудил|3
350|случае оппозиционеры пригрозили|3
351|способен развивать скорость|3
352|го стало известно|3
353|западной части страны|3
354|каких либо комментариев|3
355|режима башара асада|3
356|придется заплатить штраф|3
357|петр порошенко призвал|3
358|капитализация компании составляет|3
359|умышленное причинение вреда|3
360|размере миллиардов рублей|3
361|россии владимиром путиным|3
362|взлетно посадочной полосы|3
363|доллара тысячу кубометров|3
364|слова приводятся сайте|3
365|длина данного сооружения|3
366|российского футбольного союза|3
367|установил официальный курс|2
368|состояние дорожного полотна|2
369|министр михаил фрадков|2
370|триумфальной площади москве|2
371|минимум триллиона рублей|2
372|пишет газета риа|2
373|ссылкой главное управление|2
374|грозит лишения свободы|2
375|самых влиятельных артистов|2
376|данным минздрава рф|2
377|дональд хиллари клинтон|2
378|главы государств обсудили|2
379|сети появилось видео|2
380|дональд трамп выступил|2
381|начался весной попытки|2
382|месяца показатель увеличился|2
383|сумма штрафа составила|2
384|представителей нижней палаты|2
385|пентагона пришли выводу|2
386|федерации сергей миронов|2
387|футбольной премьер лиги|2
388|пройти верховную раду|2
389|самых известных международных|2
390|проект резолюции совбеза|2
391|особо крупном размере|2
392|сессии московской бирже|2
393|подала арбитражный суд|2
394|составляет триллиона рублей|2
395|доллар подешевел рубль|2
396|тверской областной суд|2
397|прямую трансляцию матча|2
398|задержали состоянии повышенной|2
399|лидер лдпр обещает|2
400|словам представителей администрации|2
401|торговой сессии московской|2
402|депутаты верховной рады|2
403|пресс релизе цб|2
404|российского внешнеполитического ведомства|2
405|саудовской аравии собираются|2
406|администрация буша планирует|2
407|российские банки начали|2
408|стало причиной гибели|2
409|состоятся общей сложности|2
410|нападения юго востоке|2
411|ходе телефонного разговора|2
412|составит тысячи квадратных|2
413|новости ссылкой гувд|2
414|исполняющий обязанности главы|2
415|участие российского парламента|2
416|должность исполняющего обязанности|2
417|своем послании убийца|2
418|губернатора одесской области|2
419|чтении закон запрещающий|2
420|президент владимир путин|2
421|размере миллиона долларов|2
422|пострадавших результате инцидента|2
423|прибывшие происшествия полицейские|2
424|сумму миллиардов рублей|2
425|совета директоров банка|2
426|данным агентства июня|2
427|решение принято среду|2
428|х годов сша|2
429|президента россии дмитрий|2
430|игра проходила скоростью|2
431|которым запрещен въезд|2
432|победой хозяев счетом|2
433|нападающий клуба нхл|2
434|впервые превысил отметку|2
435|власти грузии рассматривают|2
436|хранение огнестрельного оружия|2
437|военнослужащих вооруженных сил|2
438|завершилась победой хозяев|2
439|английской премьер лиги|2
440|решение принято совещания|2
441|борту лайнера находились|2
442|четырем годам тюрьмы|2
443|заключении соглашений россией|2
444|сборной ссср составе|2
445|американская валюта стоила|2
446|санкт петербурге казани|2
447|словам представителей чеченского|2
448|уголовного кодекса умышленное|2
449|российский премьер министр|2
450|средства массовой информации|2
451|министр израиля ариэль|2
452|составит миллиардов долларов|2
453|участие общей сложности|2
454|незаконном обороте наркотиков|2
455|официальном сайте телеканала|2
456|источник правоохранительных органах|2
457|этапа лиги чемпионов|2
458|показатель увеличился процента|2
459|портале правовой информации|2
460|верховной раде юлия|2
461|временно исполняющим обязанности|2
462|президента украины петра|2
463|первая линия открылась|2
464|находится домашним арестом|2
465|градоначальника сергея собянина|2
466|представители демократической партии|2
467|вышла миллиона евро|2
468|действующий президент франции|2
469|членов экипажа пострадал|2
470|президента сша должны|2
471|лишения свободы срок|2
472|войдет состав флота|2
473|врачи констатировали смерть|2
474|самая высокая цена|2
475|рф сергей лавров|2
476|членов экипажа вертолета|2
477|скр возбудил уголовное|2
478|тасс ссылкой источники|2
479|замминистра финансов россии|2
480|считается самым популярным|2
481|защите прав потребителей|2
482|правоохранительные органы начали|2
483|столичного градоначальника сергея|2
484|трансляцию матча вел|2
485|интерфакс ссылкой главное|2
486|назначен временно исполняющим|2
487|государственной думы россии|2
488|причина схода вагонов|2
489|работает обычном режиме|2
490|объем инвестиций составляет|2
491|ряде европейских стран|2
492|финансирование проекта строительства|2
493|международные резервы страны|2
494|управление федеральной антимонопольной|2
495|ответственность нападение взяла|2
496|представитель госдепартамента сша|2
497|средняя стоимость жилья|2
498|стали бомбардировки сектора|2
499|землетрясение магнитудой произошло|2
500|этапа президентских выборов|2
501|скр возбудил факту|2
502|части статьи коап|2
503|концепцию налоговой реформы|2
504|членов экипажа убиты|2
505|северо западе москвы|2
506|зимних олимпийских игр|2
507|европейской валюты впервые|2
508|группового этапа лиги|2
509|сайте спорт экспресс|2
510|составит триллиона рублей|2
511|причиной аварии стало|2
512|государственной думы рф|2
513|состоянию мск американская|2
514|действующий президент азербайджана|2
515|станет продолжением серии|2
516|кодекса умышленное причинение|2
517|исчез экранов радаров|2
518|факту убийства женщины|2
519|выборов мэра астрахани|2
520|общественной палаты россии|2
521|превысил отметку рублей|2
522|словам очевидцев четверо|2
523|которую провели представители|2
524|разных городах россии|2
525|ядерных разработок крыму|2
526|министра финансов алексея|2
527|сумму рублей сообщает|2
528|магнитудой произошло индонезии|2
529|течение трех недель|2
530|местные органы власти|2
531|сотрудниками силовых структур|2
532|словам бывшего главы|2
533|качестве возмещения ущерба|2
534|оказании военной помощи|2
535|итоге моряки ушли|2
536|организованной преступной группировке|2
537|нарушения избирательного процесса|2
538|акций корпорации принадлежит|2
539|данным комсомольской правды|2
540|луганской народной республике|2
541|записке законопроекту утверждается|2
542|трамп выступил предложением|2
543|принято решение жалобе|2
544|рао еэс россии|2
545|торговой сессии мая|2
546|представитель военной прокуратуры|2
547|мид рф сергей|2
548|первом квартале го|2
549|рублей сообщает агентство|2
550|получили ранения результате|2
551|результате серии терактов|2
552|общую сумму долларов|2
553|прокурор хабаровского края|2
554|россии юго востоке|2
555|составе сборной россии|2
556|двумя годами ранее|2
557|слова приводит интерфакс|2
558|происшествия возбуждено уголовное|2
559|бывшего министра юстиции|2
560|юкоса михаила ходорковского|2
561|происшествия работают спасатели|2
562|соглашение прекращении огня|2
563|сборной россии фабио|2
564|кодекса россии терроризм|2
565|факту дтп возбуждено|2
566|телеканал аль джазира|2
567|вице спикера нижней|2
568|иа новости грузия|2
569|сообщает газета новостей|2
570|заместитель председателя совета|2
571|правящей партии регионов|2
572|сторонников смертной казни|2
573|заявление главы государства|2
574|новости ссылкой председателя|2
575|словам президента сша|2
576|реджеп тайип эрдоган|2
577|сумма похищенных денег|2
578|первая леди россии|2
579|вооруженных сил китая|2
580|августа курс доллара|2
581|поселений западном берегу|2
582|соответствующий указ подписал|2
583|результате взрыва произошедшего|2
584|евро подорожал копеек|2
585|представителя штаба ликвидации|2
586|предыдущим месяцем прошлого|2
587|ходе учений нато|2
588|президентом владимиром путиным|2
589|вырос процента пункта|2
590|сборной ссср козлов|2
591|составляет гривен доллара|2
592|поддерживает полный список|2
593|военнослужащих федеральных сил|2
594|запрещено покидать территорию|2
595|просьбой оказании военной|2
596|внутренних москвы городе|2
597|сообщили информационному агентству|2
598|поручил правительству принять|2
599|находятся критическом состоянии|2
600|бюджета миллиардов рублей|2
601|незаконное хранение огнестрельного|2
602|вечером воскресенье сентября|2
603|уголовного кодекса украины|2
604|донбассе начался весной|2
605|возбудил уголовное части|2
606|признан виновным превышении|2
607|совещания кабинета министров|2
608|данным инцидент произошел|2
609|личность злоумышленника установили|2
610|принадлежит процента акций|2
611|резолюции совбеза оон|2
612|следственный комитет мок|2
613|уголовного дела факту|2
614|движения эксплуатации транспортных|2
615|министр финансов подчеркнул|2
616|боевых действий которую|2
617|стало известно закрытии|2
618|секретарь путина дмитрий|2
619|плохое состояние дорожного|2
620|выборы местные органы|2
621|причиной стали бомбардировки|2
622|результате инцидента пострадал|2
623|самопровозглашенной луганской народной|2
624|предъявлено обвинение части|2
625|сергей лавров заявил|2
626|израиля ариэль шарон|2
627|официально информация подтверждена|2
628|создана рабочая группа|2
629|вооруженный конфликт донбассе|2
630|сумма обязательств компании|2
631|издание спорт экспресс|2
632|правоохранительных органов остановили|2
633|вице премьера игоря|2
634|управления скп рф|2
635|лишения свободы статье|2
636|принял решение увольнении|2
637|пресс службу следственного|2
638|наибольшее падение цен|2
639|передает радиостанция эхо|2
640|президентом россии владимиром|2
641|повлекшее неосторожности смерть|2
642|находится защитой фбр|2
643|наряду комиссией роскосмоса|2
644|курс доллара московской|2
645|очередь заместитель председателя|2
646|компании увеличилась сравнению|2
647|транспортного происшествия выясняются|2
648|передает московский комсомолец|2
649|специальный фонд жилья|2
650|эксплуатации транспортных средств|2
651|согласно результатам исследования|2
652|ставки налога прибыль|2
653|пояснили риа новости|2
654|штраф размере долларов|2
655|сыграют сборные германии|2
656|снижение цен нефть|2
657|компании вырос процента|2
658|триллиона рублей долларов|2
659|находились членов экипажа|2
660|российского президента страны|2
661|спикера нижней палаты|2
662|мировом рынке утром|2
663|фигурантами расследования фбр|2
664|чистая прибыль компании|2
665|составила тысячи рублей|2
666|процента акций сбербанка|2
667|словам грузинской стороны|2
668|пресс секретарь путина|2
669|суд оставил силе|2
670|темпы роста цен|2
671|городах россии воскресенье|2
672|пользу хозяев поля|2
673|мск американская валюта|2
674|основными фигурантами расследования|2
675|россии дмитрий песков|2
676|отношении бывшего сотрудника|2
677|пяти миллиардов рублей|2
678|пресс службе мчс|2
679|разных частях ирака|2
680|военной операции ираке|2
681|россии экстремистской организации|2
682|пост президента сша|2
683|сотрудники компании волга|2
684|корпорации принадлежит государству|2
685|сроки тюремного заключения|2
686|финансов россии антон|2
687|обвинение части статьи|2
688|губернатору краснодарского края|2
689|московские власти выставили|2
690|участия президентских выборах|2
691|срок действия контракта|2
692|франсуа олланд назвал|2
693|появилось официальном сайте|2
694|первом матче победа|2
695|оказывается медицинская помощь|2
696|крыму прошел референдум|2
697|петр порошенко подписал|2
698|информации итар тасс|2
699|словам представителя мчс|2
700|задержанные доставлены местные|2
701|ведет телеканал аль|2
702|официальном сайте торговой|2
703|число участников акции|2
704|россии сократилась процента|2
705|составила триллиона долларов|2
706|украины петра порошенко|2
707|взрыв бытового газа|2
708|совет безопасности оон|2
709|правам ребенка павел|2
710|итоги выборов мэра|2
711|вышел местный житель|2
712|таким образом суд|2
713|поле зрения правоохранительных|2
714|главу рао еэс|2
715|доставлены местные больницы|2
716|премьер министр михаил|2
717|составили миллиардов рублей|2
718|церемония вручения премий|2
719|произошло часов минут|2
720|предстоящих президентских выборов|2
721|источник экстренных службах|2
722|посетителей административного округа|2
723|сотрудники мчс россии|2
724|пресс атташе посольства|2
725|доллара превысил отметку|2
726|марат сафин вышел|2
727|является одним самых|2
728|словам начальника увд|2
729|попытались захватить здание|2
730|москвы юрий лужков|2
731|мае стало известно|2
732|гувд столицы митинг|2
733|фондовые индексы завершили|2
734|компании волга днепр|2
735|бывшего исполняющего обязанности|2
736|проходит свидетелем делу|2
737|главы белого дома|2
738|бывшего главы юкоса|2
739|членов палаты представителей|2
740|развивать скорость тысячи|2
741|представитель следственного комитета|2
742|результате инцидента погибли|2
743|третьем квартале го|2
744|сообщению риа новости|2
745|юго восточной азии|2
746|дала согласие продолжение|2
747|согласно официальной оценке|2
748|спорта россии виталий|2
749|погибли получили ранения|2
750|предъявлены обвинения нескольким|2
751|губернатора техаса назначены|2
752|владимир путин подписал|2
753|председатель областной избирательной|2
754|саакашвили приехал россию|2
755|передает агентство новостей|2
756|министерства образования науки|2
757|ассоциации региональных банков|2
758|триллиона рублей причем|2
759|офф лиги европы|2
760|уполномоченного правам ребенка|2
761|решение изменении статуса|2
762|создании совместного предприятия|2
763|трем статьям уголовного|2
764|обвинения нескольким статьям|2
765|жертвами стали получили|2
766|странах западной европы|2
767|расследованию причин авиакатастрофы|2
768|сборные германии бельгии|2
769|заместитель главы администрации|2
770|посту президента виктора|2
771|попал поле зрения|2
772|впоследствии политик извинился|2
773|допустить распространения публикаций|2
774|министр россии дмитрий|2
775|гру сергея скрипаля|2
776|снижения ставки налога|2
777|сообщает агентство итар|2
778|пишет газета известия|2
779|финансов алексея кудрина|2
780|соответствующее сообщение размещено|2
781|риа новости компании|2
782|ссылкой источники рф|2
783|увеличить рост цен|2
784|ранее сообщалось россии|2
785|евро третьем квартале|2
786|факту нарушения телефонных|2
787|колонии строгого режима|2
788|южной осетии власти|2
789|агентству факт обнаружения|2
790|словам пресс секретаря|2
791|запрещен въезд страну|2
792|свободы колонии общего|2
793|нижнюю палату парламента|2
794|администрацией джорджа буша|2
795|достигла миллиардов кубометров|2
796|возглавит министр финансов|2
797|получил официальное название|2
798|турции реджеп тайип|2
799|предусмотрен штраф рублей|2
800|практики захвата заложников|2
801|составил миллиардов долларов|2
802|сообщает агентство новости|2
803|раде юлия тимошенко|2
804|валютный фонд мвф|2
805|стали получили ранения|2
806|столичный департамент безопасности|2
807|начали расследование инцидента|2
808|компания намерена провести|2
809|следственного комитета прокуратуре|2
810|курс доллара отношению|2
811|международных резервов россии|2
812|территории северной осетии|2
813|захвата заложников ради|2
814|зоне боевых действий|2
815|избранный президент сша|2
816|доллара московской бирже|2
817|выборы губернатора техаса|2
818|единой россии россии|2
819|таким образом показатель|2
820|строительство трубопровода начнется|2
821|субботу июля сообщает|2
822|совбеза оон относительно|2
823|армии обороны израиля|2
824|уполномоченного правам животных|2
825|начале столичный департамент|2
826|службу следственного управления|2
827|скорость тысячи километров|2
828|процента сравнению годом|2
829|финале лиги чемпионов|2
