|word|wordcount
1468|наказания|7
1469|принадлежит|7
1470|футболист|7
1471|здания|7
1472|евросоюза|7
1473|подтвердилась|7
1474|стороны|7
1475|чрезвычайного|7
1476|наса|7
1477|проектов|7
1478|центробанк|7
1479|уровень|7
1480|приобрела|7
1481|поймать|7
1482|скончался|7
1483|факт|7
1484|предъявлено|7
1485|ущерба|7
1486|обеспечению|7
1487|задержанных|7
1488|подробностей|7
1489|ближайшие|7
1490|заняла|7
1491|телеканала|6
1492|алюминия|6
1493|идет|6
1494|подать|6
1495|отношений|6
1496|шахте|6
1497|серии|6
1498|зенит|6
1499|виктора|6
1500|жизни|6
1501|признан|6
1502|войска|6
1503|признана|6
1504|суперкубок|6
1505|жителей|6
1506|штаба|6
1507|бой|6
1508|представлен|6
1509|призвал|6
1510|платить|6
1511|достигло|6
1512|результативным|6
1513|выполнены|6
1514|принятие|6
1515|созданию|6
1516|передаче|6
1517|приступить|6
1518|политическая|6
1519|допустить|6
1520|вторжения|6
1521|обработки|6
1522|самолетах|6
1523|предотвратить|6
1524|таких|6
1525|нападению|6
1526|намерены|6
1527|данных|6
1528|прибывшие|6
1529|дмитрия|6
1530|цены|6
1531|полугода|6
1532|союз|6
1533|поставках|6
1534|тюрьму|6
1535|кодекса|6
1536|заключен|6
1537|продана|6
1538|злоупотребление|6
1539|резервов|6
1540|жилых|6
1541|состоятся|6
1542|заболевания|6
1543|обстреляли|6
1544|спорт|6
1545|полиция|6
1546|кремля|6
1547|пострадавшие|6
1548|сведениями|6
1549|призвала|6
1550|угрозу|6
1551|редакции|6
1552|резервного|6
1553|составляла|6
1554|возможности|6
1555|мэрия|6
1556|виды|6
1557|ухудшения|6
1558|подожгли|6
1559|департамент|6
1560|соглашению|6
1561|верховного|6
1562|площади|6
1563|результаты|6
1564|медведева|6
1565|развивать|6
1566|рфс|6
1567|поводу|6
1568|результатах|6
1569|поправки|6
1570|коалицию|6
1571|повлиять|6
1572|зрения|6
1573|собрались|6
1574|военная|6
1575|домодедово|6
1576|меморандум|6
1577|стражей|6
1578|верховный|6
1579|силой|6
1580|униан|6
1581|украшения|6
1582|доступна|6
1583|полагают|6
1584|договориться|6
1585|боеприпасов|6
1586|вооруженных|6
1587|жил|6
1588|поверхность|6
1589|пекине|6
1590|тренером|6
1591|сэкономить|6
1592|аналогичного|6
1593|алкоголя|6
1594|участке|6
1595|правительству|6
1596|означает|6
1597|прав|6
1598|объявил|6
1599|баррель|6
1600|никакого|6
1601|сотрудниками|6
1602|женщины|6
1603|единого|6
1604|состава|6
1605|возобновления|6
1606|занимаемой|6
1607|принятии|6
1608|сбербанка|6
1609|фонда|6
1610|комплексов|6
1611|мск|6
1612|безработных|6
1613|очевидцы|6
1614|военных|6
1615|отмывании|6
1616|главных|6
1617|хотела|6
1618|англии|6
1619|случаи|6
1620|планам|6
1621|импорт|6
1622|выплатить|6
1623|израиле|6
1624|запрещено|6
1625|большом|6
1626|документы|6
1627|массового|6
1628|проводили|6
1629|смогут|6
1630|уволен|6
1631|аресте|6
1632|мировом|6
1633|красноярского|6
1634|зарегистрированных|6
1635|совершенных|6
